id,bank_account_id,transaction_date,description,amount,type,balance_after,matched_gltran_id,created_by,created_at,modified_by,modified_at
0c03264172d346af87319302eaf06b74,1611c362492f4771b2b08707ccb5a275,2025-04-14,Up what foreign among.,4476.43,Credit,54476.43,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
94e3c0b359a3460db2e699f8a3270041,1611c362492f4771b2b08707ccb5a275,2025-04-11,Letter where material vote use theory.,-2196.03,Debit,52280.4,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
9a8978d1aec64a9d91fba2691694a961,1611c362492f4771b2b08707ccb5a275,2025-01-24,Especially nothing sit it billion.,3277.85,Credit,55558.25,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
692f5fec5e5646e4b468b0eef7df24d6,1611c362492f4771b2b08707ccb5a275,2025-01-24,None address still window no when tree.,4197.58,Credit,59755.83,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
155d0b8463f346ea8a09b8e6a40783e0,1611c362492f4771b2b08707ccb5a275,2025-03-22,Important center realize eight.,4572.7,Credit,64328.53,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
f9adb36a783048e2956fa3d3426888fc,1611c362492f4771b2b08707ccb5a275,2025-05-16,Enter response certainly position report.,20.82,Credit,64349.35,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
8307bade11324c4c891bd43e8328df45,1611c362492f4771b2b08707ccb5a275,2024-12-24,Return professional show subject scene serve.,1575.71,Credit,65925.06,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
d96edaff722648499b6beaf339b544ab,1611c362492f4771b2b08707ccb5a275,2025-05-02,Pattern return successful necessary financial down so education.,-3477.46,Debit,62447.6,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
ff43204c6ef2406991eddfa5d0617ec8,1611c362492f4771b2b08707ccb5a275,2025-04-07,Girl trip room risk challenge.,-1307.03,Debit,61140.57,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
e624fbcd9dc149b5b6ca562a2106073b,1611c362492f4771b2b08707ccb5a275,2025-03-07,Great lose else environmental or.,-992.62,Debit,60147.95,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
aa70fcd41aae4bfaa3e403c5ce78608a,abeb147745544f6398aa06dbe9316f89,2024-12-17,Program a bed instead seek similar.,-4538.02,Debit,45461.98,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
408c8e97d17e47b6acf415ce70629c4c,abeb147745544f6398aa06dbe9316f89,2025-04-25,Trade born about.,-3552.47,Debit,41909.51,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
3018e516b4a84466be971ff0880432d0,abeb147745544f6398aa06dbe9316f89,2025-04-09,Accept new section drug several.,2854.33,Credit,44763.84,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
6ce7405ce60b41a29a52ee87db05a07e,abeb147745544f6398aa06dbe9316f89,2025-04-04,Doctor and catch here southern reflect radio child.,-3929.33,Debit,40834.51,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
feb22e2a75c44c619f6ae38c6106a152,abeb147745544f6398aa06dbe9316f89,2025-03-08,Believe even buy way option realize huge you.,-3674.85,Debit,37159.66,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
fed142282c3540579b7d487e77d61491,abeb147745544f6398aa06dbe9316f89,2025-02-15,Mr keep stock tonight.,2671.09,Credit,39830.75,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
24f4fda8373442ee9cc8b3f673420cf8,abeb147745544f6398aa06dbe9316f89,2025-04-22,Option man dinner religious picture.,-1214.03,Debit,38616.72,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
df7e394f4b814139a38eac98ed1872b7,abeb147745544f6398aa06dbe9316f89,2025-05-23,Mean read dinner itself.,1063.79,Credit,39680.51,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
8c3f3ed041fd47d3a34526f0a835c82b,abeb147745544f6398aa06dbe9316f89,2025-03-16,Produce media rock.,-3898.01,Debit,35782.5,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
1849913560334fd1a11e75c571b6ad8a,abeb147745544f6398aa06dbe9316f89,2025-06-02,Because stuff service treatment own subject section detail.,-2071.95,Debit,33710.55,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
25fc356955a24c7c9b1b3c03692665b7,2f7212a2226e462cb477bf546ffb7d8f,2024-12-30,History base prevent staff adult ability every.,2484.87,Credit,52484.87,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
cc9b1e4b0cd14c2c8c1d8be97e3305d6,2f7212a2226e462cb477bf546ffb7d8f,2025-05-18,Middle friend decision because nation record room.,-2412.39,Debit,50072.48,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
87d431bb73414b8d926ebb0e23347eba,2f7212a2226e462cb477bf546ffb7d8f,2025-04-18,Great budget as.,213.37,Credit,50285.85,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
4375efd1f1934ae4860275fae65633a9,2f7212a2226e462cb477bf546ffb7d8f,2025-04-06,Something public nearly partner.,1468.97,Credit,51754.82,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
3663a18983a14a949f2ac43754d2b6a3,2f7212a2226e462cb477bf546ffb7d8f,2025-01-02,Central its strong.,-641.21,Debit,51113.61,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
69ec4c178f094f9b81433efdb035016c,2f7212a2226e462cb477bf546ffb7d8f,2025-05-18,Person he discuss rock.,-1274.88,Debit,49838.73,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
76f09c3e694a4675a3c5e5b99d7fce40,2f7212a2226e462cb477bf546ffb7d8f,2024-12-15,Wall establish research brother.,3865.99,Credit,53704.72,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
93e301f548134513a2cc2840cbb3a3a9,2f7212a2226e462cb477bf546ffb7d8f,2025-04-29,Store social six decide half have perhaps.,1531.74,Credit,55236.46,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
9ade585d5dfb4516ab95b699d77983ee,2f7212a2226e462cb477bf546ffb7d8f,2025-01-10,Minute hold alone community manage.,1644.72,Credit,56881.18,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
175000d6242b4ca7af0579485456569c,2f7212a2226e462cb477bf546ffb7d8f,2025-05-09,Camera trouble look fly their institution.,-161.91,Debit,56719.27,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
dc3eb91a8c684df48e5170e966bf6002,f91866b5f43347ecb5ff41b70949ade1,2025-05-12,Sign buy do black large suddenly different.,1782.04,Credit,51782.04,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
428d9599ebb24ae384a53b5c6a15ee53,f91866b5f43347ecb5ff41b70949ade1,2025-02-24,Night peace artist first that activity class.,-1793.07,Debit,49988.97,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
3d3d3713709f413a909b11bfff5a6064,f91866b5f43347ecb5ff41b70949ade1,2025-01-10,Size dream watch policy area space bring effort.,-3529.23,Debit,46459.74,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
ffa04e353bc1453aa992a8c5de9cd5aa,f91866b5f43347ecb5ff41b70949ade1,2024-12-18,Policy reality store receive.,-3853.08,Debit,42606.66,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
dbe5dbdcc4524fbe80b38450504399b5,f91866b5f43347ecb5ff41b70949ade1,2025-01-05,Citizen environmental final activity him help attention.,4361.28,Credit,46967.94,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
160cdad637d24e1c86b7166a1dee6d17,f91866b5f43347ecb5ff41b70949ade1,2025-03-14,Tree action rise step onto property task.,-3734.93,Debit,43233.01,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
435ab209ef2f414b836cac8bee08a03c,f91866b5f43347ecb5ff41b70949ade1,2025-02-13,Campaign official usually family often management relationship.,3088.98,Credit,46321.99,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
495bbcada9a34534a8f217f71f129dc4,f91866b5f43347ecb5ff41b70949ade1,2025-04-28,Agency room bit shake.,-2863.71,Debit,43458.28,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
1661614df8414f3e8e95d6b2c51cd5b7,f91866b5f43347ecb5ff41b70949ade1,2025-02-19,Price decade leg system evidence hospital nature manager.,92.34,Credit,43550.62,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
ee3448852bd340d9ae29aa589229b63b,f91866b5f43347ecb5ff41b70949ade1,2025-01-02,Positive them must memory seat.,-3587.45,Debit,39963.17,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
b4b8601f85804a8ebff19b8d4b283aa9,34064e9be7704f7b8e7fab96ae773073,2025-05-26,Represent side mouth case.,-4166.19,Debit,45833.81,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
3e977dd9e6e54075850b500b0f616a97,34064e9be7704f7b8e7fab96ae773073,2025-02-03,Not international never stand.,2311.54,Credit,48145.35,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
bd7d6a3214344c75be5bc708ab23c5e7,34064e9be7704f7b8e7fab96ae773073,2025-01-01,Maintain experience toward card scene return dark huge.,-2714.12,Debit,45431.23,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
dab943ea9cb54474b2f73cd5631eb057,34064e9be7704f7b8e7fab96ae773073,2025-05-14,Half population move far reveal picture federal.,-3443.8,Debit,41987.43,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
1721a70513d54fdb96382418fb4debea,34064e9be7704f7b8e7fab96ae773073,2025-04-06,Either enough establish seek minute.,937.04,Credit,42924.47,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
2dc4116c4fc4405eb925b080dc00a80d,34064e9be7704f7b8e7fab96ae773073,2025-05-20,Dream expert at campaign stage.,-1029.3,Debit,41895.17,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
613ec6373e384782a4dfd956914c39be,34064e9be7704f7b8e7fab96ae773073,2025-02-15,Eat get seat.,2868.46,Credit,44763.63,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
cd39a718bb1447e4af602e009eb43215,34064e9be7704f7b8e7fab96ae773073,2025-02-11,Quickly stand go ok conference.,-2821.69,Debit,41941.94,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
aee63b3f114845c18dbad36d4c0204e5,34064e9be7704f7b8e7fab96ae773073,2025-02-05,Movement organization during six full economy read.,-648.51,Debit,41293.43,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
27c3d389939b4fe0b61f9d534b9d7e0b,34064e9be7704f7b8e7fab96ae773073,2025-06-02,Behind effort police public strong assume woman.,-3860.92,Debit,37432.51,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
cd4e4133510948fd95471ed7401d4365,1a21c79209c5405a8b8511ab4726c36a,2025-01-15,Benefit local simple choice.,-1410.15,Debit,48589.85,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
00ef4868b7d0421eaaec51c2cf680f68,1a21c79209c5405a8b8511ab4726c36a,2025-02-13,Teacher many easy land turn born.,138.45,Credit,48728.3,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
00d4809b1b7f4cbd82d7b60dcb813c08,1a21c79209c5405a8b8511ab4726c36a,2025-02-15,Him himself article who rest.,-126.76,Debit,48601.54,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
b5bec2a8a6e943c9a1642f22f044adc4,1a21c79209c5405a8b8511ab4726c36a,2025-03-12,Nation ask respond work up why talk clear.,1434.69,Credit,50036.23,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
21733359877a428f9bcc8d4fefaad016,1a21c79209c5405a8b8511ab4726c36a,2025-01-01,Learn suddenly success grow yard thank.,3504.43,Credit,53540.66,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
79d4a35488ae443596f34467c3a69596,1a21c79209c5405a8b8511ab4726c36a,2025-05-19,Although by range pressure personal.,3404.88,Credit,56945.54,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
0c3e48df812e443b99020f81cfb6b99b,1a21c79209c5405a8b8511ab4726c36a,2025-04-19,Trouble exactly with half.,-1268.4,Debit,55677.14,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
b5bde843d1f9466481a8e866485d680f,1a21c79209c5405a8b8511ab4726c36a,2025-03-30,Lose financial Congress.,-4435.2,Debit,51241.94,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
be0a87257fb949129e82489e42e5291b,1a21c79209c5405a8b8511ab4726c36a,2025-06-06,News hot weight help conference.,-1822.04,Debit,49419.9,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
fad2c1d3763548bbb985faab906c14f9,1a21c79209c5405a8b8511ab4726c36a,2025-04-24,Tough drop out maintain behavior.,3088.65,Credit,52508.55,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
7de4138199a74ae3b8ff06b61f1eb9fe,fa84cb75823d4aa1b86a81ecd01d219a,2024-12-25,Example high until strategy phone source.,-4941.22,Debit,45058.78,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
52867972cf224c25998f8ea47dd0b6a4,fa84cb75823d4aa1b86a81ecd01d219a,2025-01-26,Skill plan cultural help world.,-1227.16,Debit,43831.62,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
10dfeb83276a46ed9ed1463542abfb67,fa84cb75823d4aa1b86a81ecd01d219a,2025-02-02,Hospital training director education thing member.,-2559.64,Debit,41271.98,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
9c6f20ba579f410285720c78b41e418e,fa84cb75823d4aa1b86a81ecd01d219a,2025-05-31,Candidate laugh person your under share just.,549.52,Credit,41821.5,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
dc29de1918af4e908a35eaa9d47db7c2,fa84cb75823d4aa1b86a81ecd01d219a,2025-03-21,Wear network senior ten page pretty.,3870.54,Credit,45692.04,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
7c0637e5140b437a9401e941a4a52972,fa84cb75823d4aa1b86a81ecd01d219a,2025-05-25,Glass actually everything medical movement relationship perform.,1379.51,Credit,47071.55,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
56deefaff12e43c8ace9efdf79ec4780,fa84cb75823d4aa1b86a81ecd01d219a,2025-03-20,Available four each example score chair include.,-3298.99,Debit,43772.56,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
db2c4f69d02e49528c2f772cd875794b,fa84cb75823d4aa1b86a81ecd01d219a,2025-02-13,Every young eye maintain walk civil.,29.99,Credit,43802.55,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
881bbe97eefe4e8bab375045c5f63fea,fa84cb75823d4aa1b86a81ecd01d219a,2025-05-27,Room feeling couple newspaper minute message trip.,2612.32,Credit,46414.87,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
5e512e76c0284c1c81e2e3f60daa7a8a,fa84cb75823d4aa1b86a81ecd01d219a,2025-05-27,Such man study lay to blue.,-2622.6,Debit,43792.27,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
d78f9cd701374049b0e492a2e8c8af3d,5df28d58b0784807b53310229806927a,2025-01-05,Mind woman finally learn friend society.,-2277.99,Debit,47722.01,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
66851e9043be4509b31e2775becd6c80,5df28d58b0784807b53310229806927a,2025-04-17,War fine somebody.,2808.71,Credit,50530.72,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
e174b0cf11b645fba80ff9c36f5e0a28,5df28d58b0784807b53310229806927a,2024-12-15,These set probably guess parent.,-2268.57,Debit,48262.15,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
65f444dccc7445bd8c201153fb8f1051,5df28d58b0784807b53310229806927a,2024-12-17,Serve well feeling mean standard.,1897.74,Credit,50159.89,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
e4572f37a5cb4e9f9a3be24aadbfb14c,5df28d58b0784807b53310229806927a,2024-12-30,Reveal work task possible student where keep.,-1520.14,Debit,48639.75,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
921b3f6aa7064f22bbb2cdccd877ad23,5df28d58b0784807b53310229806927a,2025-05-02,Future example worker management skin certain.,-4311.93,Debit,44327.82,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
390c64280cb24920a7b7584f834c3b5f,5df28d58b0784807b53310229806927a,2025-02-20,Per sense production wall.,-2599.06,Debit,41728.76,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
d08f72dd843b44e2935cd08e5eb97abc,5df28d58b0784807b53310229806927a,2025-05-15,Main guy body American series.,417.04,Credit,42145.8,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
e0b0cac20b5d4050b672f14d83943b21,5df28d58b0784807b53310229806927a,2025-04-07,Teach front Congress economy form.,-4553.46,Debit,37592.34,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
68c61a8a7afc441da61977413051a4c8,5df28d58b0784807b53310229806927a,2024-12-20,Meeting safe even later.,3301.05,Credit,40893.39,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
5749aea9272944b8be4ba599da964efe,e8f429ce365a402bac9ca6471dd82669,2025-04-25,Space especially act right.,-3678.38,Debit,46321.62,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
83a630a3706e49ac99b4d79e9be1e5be,e8f429ce365a402bac9ca6471dd82669,2025-03-20,Fact hope miss experience always reveal become career.,-4283.29,Debit,42038.33,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
a55c50ad3b7d49b6a1e151b0e8cc7733,e8f429ce365a402bac9ca6471dd82669,2025-04-07,Indicate action see surface dog debate when number.,-3998.71,Debit,38039.62,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
1ba860856b2f42a4b8719d2fe85d24a2,e8f429ce365a402bac9ca6471dd82669,2025-05-24,Bring water fast recent product step.,-2191.83,Debit,35847.79,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
5b93c50109df4bb49a262215b0b0dd7f,e8f429ce365a402bac9ca6471dd82669,2025-03-21,Teach commercial test.,-3994.5,Debit,31853.29,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
ba220600cdd64c66a5c483ce99a9ac1a,e8f429ce365a402bac9ca6471dd82669,2025-06-08,Good street community film.,-3403.17,Debit,28450.12,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
e975794bcaac4ad78e0d5111f84eac74,e8f429ce365a402bac9ca6471dd82669,2025-01-22,Represent natural hold drive.,-4014.6,Debit,24435.52,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
11f6a2c26eb94cdda4187d8bb9000eda,e8f429ce365a402bac9ca6471dd82669,2025-04-26,Stage list mention throughout.,1575.34,Credit,26010.86,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
6c9c6e8b366344d68a9654836247c170,e8f429ce365a402bac9ca6471dd82669,2025-04-09,Nor have agent others.,-1383.38,Debit,24627.48,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
3c986cf3003b43548c085b61337b9363,e8f429ce365a402bac9ca6471dd82669,2025-01-19,Relationship include human should.,-3261.87,Debit,21365.61,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
891f5ad1c28c400c91632b8fcd11477d,e717275b4e0242a99ce7561f3164a553,2024-12-15,Imagine page develop information hundred population idea.,2402.32,Credit,52402.32,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
e95e41925e944ff88729318325309f85,e717275b4e0242a99ce7561f3164a553,2024-12-18,Picture who bar night need.,2312.04,Credit,54714.36,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
f2ac0fd66b3348b597be2abce2e95e2e,e717275b4e0242a99ce7561f3164a553,2025-05-08,Positive style analysis material.,-1132.64,Debit,53581.72,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
fcbf614616c34b9994ca64b8a45254d0,e717275b4e0242a99ce7561f3164a553,2024-12-27,Movement character may activity low play.,2236.65,Credit,55818.37,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
6fc998fef1014c1580bc0d9bd26a0060,e717275b4e0242a99ce7561f3164a553,2025-02-22,Natural board have daughter imagine series.,-889.25,Debit,54929.12,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
8e7396970f35427388eccb173f84b36c,e717275b4e0242a99ce7561f3164a553,2025-04-09,Yet accept sit hotel.,3410.96,Credit,58340.08,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
55f95667bc334070aa60c8ed014eb20a,e717275b4e0242a99ce7561f3164a553,2024-12-17,Church think without make.,374.71,Credit,58714.79,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
0eb0256a3fcf4180a4f400eb8370134f,e717275b4e0242a99ce7561f3164a553,2025-05-17,Break leader still eye energy everyone.,1675.64,Credit,60390.43,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
310e36f109254492a7e0960b06ed11f0,e717275b4e0242a99ce7561f3164a553,2024-12-11,Coach plan spring medical.,1485.13,Credit,61875.56,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
a5a798ebd6834998ab1b065c9eb0f172,e717275b4e0242a99ce7561f3164a553,2025-04-07,Rock mind meeting education or factor lay.,-211.16,Debit,61664.4,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
8c8fa3f011424b7387122dbf3a5873db,c6dc1926a21444c98f01fe907561570a,2025-01-06,Red expert area consumer hospital.,2382.79,Credit,52382.79,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
c098374dd97a4f119a885ce9f79617fe,c6dc1926a21444c98f01fe907561570a,2025-01-29,Cause consumer two eye language tree information.,-4873.7,Debit,47509.09,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
442c547425c04114984cdd3616eea488,c6dc1926a21444c98f01fe907561570a,2025-03-22,Soldier health kitchen.,925.11,Credit,48434.2,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
dec983754e384742a09a06424d2a51f6,c6dc1926a21444c98f01fe907561570a,2025-02-19,Rather mother budget have technology her dog.,1480.16,Credit,49914.36,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
d3e9e6c4565842648b129b294ade2272,c6dc1926a21444c98f01fe907561570a,2025-05-28,Military together while without poor radio benefit.,-178.57,Debit,49735.79,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
3aec7e0167d94ba88ac4f6b6547762c7,c6dc1926a21444c98f01fe907561570a,2025-03-10,Money would opportunity generation.,-4572.58,Debit,45163.21,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
450de5c5540845aea7f8fec3a2a60adf,c6dc1926a21444c98f01fe907561570a,2025-04-04,Throughout successful hot course information ok quality.,-3705.98,Debit,41457.23,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
e90760c7b77041aa8f962f137323ede6,c6dc1926a21444c98f01fe907561570a,2025-05-14,College reach player high.,1987.49,Credit,43444.72,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
ec450250012a44d0ab30c29dc341a6a1,c6dc1926a21444c98f01fe907561570a,2025-02-07,Agent couple though thank someone song sometimes.,2805.43,Credit,46250.15,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
732b70cce5ac462c93a9bb3df96d80dc,c6dc1926a21444c98f01fe907561570a,2025-02-12,Tough guess share.,4133.25,Credit,50383.4,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
2730ff87d91640d8b8b2b95fccbb3f45,474ff12687ff4f16acd372f06cb6b92d,2025-04-08,Eat foot girl machine six artist another.,-3858.6,Debit,46141.4,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
7a1ed868691243ec954d9dc51eea8baa,474ff12687ff4f16acd372f06cb6b92d,2025-03-07,Tree suggest minute card material.,-2310.06,Debit,43831.34,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
e73fc1eb81d74ed9b0b52711b65b5253,474ff12687ff4f16acd372f06cb6b92d,2025-06-01,Board story support state western successful.,3713.62,Credit,47544.96,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
18a9b5f7f813490da0507335cd982a39,474ff12687ff4f16acd372f06cb6b92d,2024-12-19,Drug from speak if let measure.,2944.56,Credit,50489.52,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
b8482a3cb824443fb0d30729928d78ab,474ff12687ff4f16acd372f06cb6b92d,2025-01-04,Be produce whatever natural eat process.,331.33,Credit,50820.85,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
aa9439f6325c4b00ab63c2245a149676,474ff12687ff4f16acd372f06cb6b92d,2025-04-23,Term food green cover sometimes point.,-1793.59,Debit,49027.26,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
df8e6588edf64cd1aba5304b87b97dd7,474ff12687ff4f16acd372f06cb6b92d,2025-06-07,Other clearly theory actually other pay sit.,-2833.08,Debit,46194.18,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
5fa6def175cc4eadac7a42c61326cce2,474ff12687ff4f16acd372f06cb6b92d,2025-05-19,Continue special indeed.,290.86,Credit,46485.04,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
51f6e09534cc4beb9c3e87a453faa4b1,474ff12687ff4f16acd372f06cb6b92d,2025-01-10,Energy similar pull teach.,2647.48,Credit,49132.52,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
b29ac96db6db4794bf65175f12ec522a,474ff12687ff4f16acd372f06cb6b92d,2024-12-31,Sea campaign notice base mind single politics.,2534.75,Credit,51667.27,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
612b6fbc5c2847e0b2d3a877473d510c,d5db12a7b9b547d983323ab850cf4082,2024-12-26,Manage positive reveal season.,-2351.69,Debit,47648.31,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
08e5ef5ff5b34ae3ab8b4673b58b6b0f,d5db12a7b9b547d983323ab850cf4082,2025-04-03,Happy notice finally quickly walk cause.,-1960.68,Debit,45687.63,,system,2025-06-08 17:17:13.605523,system,2025-06-08 17:17:13.605523
