id,bank_account_id,date,balance
aee79d80be4a40d68da985c5f8b6d424,c5e81ba50fc84bf89ef18b1e60467f8b,2025-05-25,55118.04
d39fbe95aa7d4bf9aa5ef04808393dcc,c5e81ba50fc84bf89ef18b1e60467f8b,2025-05-18,76407.67
59ded8b58acb4b77a6ca0898284008df,c5e81ba50fc84bf89ef18b1e60467f8b,2025-05-11,25364.12
088c4266a3574b8a908a85ff0fae1db0,7e49038ead91463583acb7c12931bd64,2025-06-08,17694.22
1403878c7b9b4011ae517fc07269c890,7e49038ead91463583acb7c12931bd64,2025-06-01,89311.69
667b5283a8aa43bda3d6317e3920b25f,7e49038ead91463583acb7c12931bd64,2025-05-25,42167.51
4c56f92b69d545af95aa0ed3e834f7a0,7e49038ead91463583acb7c12931bd64,2025-05-18,38888.41
bae47649d4894dcbb494f79f31b77add,7e49038ead91463583acb7c12931bd64,2025-05-11,89746.02
09f5ef3caa8b4d80a195dc02f2016f2b,e52c45759964471d931f3197b4ce1c74,2025-06-08,80620.1
17f8a0779f7c4157881353890a37afe3,e52c45759964471d931f3197b4ce1c74,2025-06-01,85458.78
8c53408d6e4f41f185a1cb4c28a30eeb,e52c45759964471d931f3197b4ce1c74,2025-05-25,29575.72
2db3831ae2944805bd978078e254a387,e52c45759964471d931f3197b4ce1c74,2025-05-18,32131.01
48f33f5c060b4dfd8a1696609038fd61,e52c45759964471d931f3197b4ce1c74,2025-05-11,11764.92
1e7f928d7c7f413b9864274db3fb7591,fc5ac013d7fa4a1aa2c105a91c09c7da,2025-06-08,54741.47
316410035aea47f69e5cad9d14a4c0cf,fc5ac013d7fa4a1aa2c105a91c09c7da,2025-06-01,40616.57
941e0ee052f241b099ab13151193fca4,fc5ac013d7fa4a1aa2c105a91c09c7da,2025-05-25,38802.3
649022cc064a47c8b4974497ae64e3e4,fc5ac013d7fa4a1aa2c105a91c09c7da,2025-05-18,22488.38
e2768fcec5d843809a839daf9b30f43f,fc5ac013d7fa4a1aa2c105a91c09c7da,2025-05-11,92276.73
64f1588b7900472da38daae8123564e8,e15eeb65dfe740bda1e16c2fcdc4e95b,2025-06-08,44764.96
99d4069c909d451eb4f53b29b66cb479,e15eeb65dfe740bda1e16c2fcdc4e95b,2025-06-01,47510.65
7775d52bec5d4c2c93f0ef5db2534992,e15eeb65dfe740bda1e16c2fcdc4e95b,2025-05-25,29578.97
1d4d56da8f8a4d99b2104874423c6462,e15eeb65dfe740bda1e16c2fcdc4e95b,2025-05-18,64660.59
a1b6e16d460f4a08ad68ffd83d949af5,e15eeb65dfe740bda1e16c2fcdc4e95b,2025-05-11,45789.85
0e187ef9f8cc44a499acfae4604b78a0,ae68d206937b41b195701a98597b61f3,2025-06-08,67721.3
f1212c2df52f416f95442c27a9914433,ae68d206937b41b195701a98597b61f3,2025-06-01,34029.54
889ff72d52134cbbbd2ef0cc1bba56d6,ae68d206937b41b195701a98597b61f3,2025-05-25,77354.95
17980babd15e49aba9b10a635e526d0b,ae68d206937b41b195701a98597b61f3,2025-05-18,10227.49
65fa05d1c31a489b88381e6b3076220d,ae68d206937b41b195701a98597b61f3,2025-05-11,60506.08
49d3340a90fb41158075424b71518d37,23ad79cf60ac441b92e81665cdab2f7a,2025-06-08,79908.54
0b81346503da4df6a2a43cc5be1fb52e,23ad79cf60ac441b92e81665cdab2f7a,2025-06-01,12013.83
af870bd2db0c42c5a1429adb95aa019c,23ad79cf60ac441b92e81665cdab2f7a,2025-05-25,53244.79
07e0401f2f6644039fb1ab4155ac80ed,23ad79cf60ac441b92e81665cdab2f7a,2025-05-18,40905.45
611aa7dd11324fea9607ce096443f741,23ad79cf60ac441b92e81665cdab2f7a,2025-05-11,69967.34
4c8fa351faca44a4b7fb3c9d4d5f60a3,f705315ef39b4f1aa2837cd26bf3409c,2025-06-08,90433.95
c18efeb1dbfc430b8b9ae83b3aeb4ece,f705315ef39b4f1aa2837cd26bf3409c,2025-06-01,72727.06
f2994ea1550e4b57abc1903ff9299a8e,f705315ef39b4f1aa2837cd26bf3409c,2025-05-25,94434.26
737dcae1f8d1419eaeb87ffb82d0cf1c,f705315ef39b4f1aa2837cd26bf3409c,2025-05-18,64643.49
28c815b2c3f948d5b858bb35eac3f613,f705315ef39b4f1aa2837cd26bf3409c,2025-05-11,15820.67
36ad60c7d3634dcf80323d6fd6b5ebbe,d13dd7940a1940d289efd256e6052eed,2025-06-08,53494.7
70ce6078d94d4969bde9b8b1c175f54b,d13dd7940a1940d289efd256e6052eed,2025-06-01,43329.28
31ea12c15a6941c69afe7850471080b2,d13dd7940a1940d289efd256e6052eed,2025-05-25,23785.91
acd436945555468ba6aef6b14d679e24,d13dd7940a1940d289efd256e6052eed,2025-05-18,70982.76
66caa93edb6c48f5855b032fbe4bee93,d13dd7940a1940d289efd256e6052eed,2025-05-11,34960.31
f49b60b213cb48ec8ffadb44bedfdc53,2a2007ca07aa4a85a9983e93a944ad67,2025-06-08,18637.96
d38186e30f0b4341970c896c04422b55,2a2007ca07aa4a85a9983e93a944ad67,2025-06-01,37613.71
586f8823770c4f08ba6eed8f0f507d56,2a2007ca07aa4a85a9983e93a944ad67,2025-05-25,80267.73
01f068d5b2a14ff1925e5cf2532da943,2a2007ca07aa4a85a9983e93a944ad67,2025-05-18,40514.79
1bcbcdebdb204d3b94611283b9fb6657,2a2007ca07aa4a85a9983e93a944ad67,2025-05-11,70496.59
cdea43a97d1348f7865b5e40765a868f,f18f5559b0e540d3acdde4429e41219c,2025-06-08,48649.96
cea39a9c9bf045f59b8961fa107c8f4b,f18f5559b0e540d3acdde4429e41219c,2025-06-01,34803.34
d42f732270174fb4907f8a5255abbd8f,f18f5559b0e540d3acdde4429e41219c,2025-05-25,58734.79
cfdff66d0f9d44f79f728092b5d87139,f18f5559b0e540d3acdde4429e41219c,2025-05-18,56801.21
91532064c3c346bda0834114ca76678b,f18f5559b0e540d3acdde4429e41219c,2025-05-11,70566.75
ec23a91e30a7423e9eb298861d432c09,dad96fd0cbd54c8d9d8ae11688b62323,2025-06-08,32008.35
075dc053bff744d4ad2189f9cdc0d98d,dad96fd0cbd54c8d9d8ae11688b62323,2025-06-01,80256.12
ee3822cdb9d44caea5af8f4076259433,dad96fd0cbd54c8d9d8ae11688b62323,2025-05-25,40270.97
4afa4f31352a441ab3245f708e86b770,dad96fd0cbd54c8d9d8ae11688b62323,2025-05-18,61332.81
91c3bb05587740fd8431be7a2c96476b,dad96fd0cbd54c8d9d8ae11688b62323,2025-05-11,34490.2
d35986078c584fe795a06926225c32b4,7621aee19cf24e839beb7697bdf2946d,2025-06-08,50044.72
bfe6745cc4394b1aa32e9ce561e28a34,7621aee19cf24e839beb7697bdf2946d,2025-06-01,41545.45
bd5f85f7d15646858d98b10990e81bbe,7621aee19cf24e839beb7697bdf2946d,2025-05-25,80211.88
a9f4510515a449e2b4e60f09b8a7ba2c,7621aee19cf24e839beb7697bdf2946d,2025-05-18,62411.4
e90098653a934426808be2bdc12932e2,7621aee19cf24e839beb7697bdf2946d,2025-05-11,13303.04
b506e7dd80e64378aeee4cfe39439177,d519d58f216a4f19b583b8f41b23e6ca,2025-06-08,11686.78
ffd1db43c6af48e7b6d51709b958e987,d519d58f216a4f19b583b8f41b23e6ca,2025-06-01,39352.93
cfe6bd7a6fcf41a08a1518c2152de2df,d519d58f216a4f19b583b8f41b23e6ca,2025-05-25,75275.58
64aae23f83734594b67c57f639ad299b,d519d58f216a4f19b583b8f41b23e6ca,2025-05-18,33699.16
0bad1667be004986a643fb839698725b,d519d58f216a4f19b583b8f41b23e6ca,2025-05-11,81441.24
d23ddc5fda4a4f48bf3d00cabab4ed81,96e8d8782a7943f882ed5fa24a72da2e,2025-06-08,28922.22
ab104f0461f14515b4e8ca3baff2d023,96e8d8782a7943f882ed5fa24a72da2e,2025-06-01,85180.99
2f32a20e53c14f46af607a9101036a37,96e8d8782a7943f882ed5fa24a72da2e,2025-05-25,30038.96
826c9fbb9b714d1998d0af1a157effec,96e8d8782a7943f882ed5fa24a72da2e,2025-05-18,78925.15
1b1bcc0d3a534b05af5a83ce0e5ecdaa,96e8d8782a7943f882ed5fa24a72da2e,2025-05-11,58333.91
fe1bfb86a91e492d8fc108b35abe0f09,cd029afc492242878605fc064b42a825,2025-06-08,69151.84
1df69d42ea994f22963dcef4345d0a84,cd029afc492242878605fc064b42a825,2025-06-01,19166.37
84f89f6d1b344450a3a51a0ebc2f513f,cd029afc492242878605fc064b42a825,2025-05-25,87384.11
141c8c2f218d4361a8760d84169c45a4,cd029afc492242878605fc064b42a825,2025-05-18,82063.28
57528574f5e248bca48c6f1c8803e445,cd029afc492242878605fc064b42a825,2025-05-11,25724.92
e60bebca89f94f0b9040e88cf10cf0d0,9057c4a71abc47749fa6bf778dc40365,2025-06-08,22677.76
c0002c1d8911406aa40375b3fe591ccf,9057c4a71abc47749fa6bf778dc40365,2025-06-01,10240.56
e8b44bc935064dd199975b2817733fa7,9057c4a71abc47749fa6bf778dc40365,2025-05-25,62403.63
846f79ccd2724b7d866124aa2375e59b,9057c4a71abc47749fa6bf778dc40365,2025-05-18,79091.36
1cbfa0437f2d4fc3bc2c3a2f46b021d9,9057c4a71abc47749fa6bf778dc40365,2025-05-11,87273.62
f91fcb73613246a2a8f15474564944f4,f1109ffca0374c63b0e8394a646b1d85,2025-06-08,14839.14
662c6a069a564d4492dc88ce3296bace,f1109ffca0374c63b0e8394a646b1d85,2025-06-01,46442.38
c533005efac44d95b0f9f5f8f085cf14,f1109ffca0374c63b0e8394a646b1d85,2025-05-25,95451.54
96480276b7c34fa7a586e833dc8e71be,f1109ffca0374c63b0e8394a646b1d85,2025-05-18,31689.19
ee2a2d03aa07422b89e94b5c4ef0201d,f1109ffca0374c63b0e8394a646b1d85,2025-05-11,87861.6
0b1fbbca70e746f8ba4511ca9d8f69ef,1427632cde9c4fb893c2764c0ecc6eb3,2025-06-08,41119.68
00ea4b46943a46fab9ff88784d33bdc5,1427632cde9c4fb893c2764c0ecc6eb3,2025-06-01,42394.78
2d11afc06a994fa486545440c400263d,1427632cde9c4fb893c2764c0ecc6eb3,2025-05-25,51743.16
a44bb30ea2dd4de3b44ba40830014add,1427632cde9c4fb893c2764c0ecc6eb3,2025-05-18,21249.04
e94949bbf20541e98d22da7b1a26cfc3,1427632cde9c4fb893c2764c0ecc6eb3,2025-05-11,14585.79
e4304b05298646fbad2e79a8421193e7,a6dcd43a897445089ccc74984a015795,2025-06-08,14296.48
9404c1d7083148469009474119746fb7,a6dcd43a897445089ccc74984a015795,2025-06-01,21076.24
e78d81f19d194b3abd967bc115e738ea,a6dcd43a897445089ccc74984a015795,2025-05-25,39972.33
a3bdd1746b604af5823aa5dc6ce8f6e6,a6dcd43a897445089ccc74984a015795,2025-05-18,32703.5
13fdd502c20e4872922fa0bc0d1ebdb8,a6dcd43a897445089ccc74984a015795,2025-05-11,50936.87
75c67be0b9614252b1c751c11268d159,9d0676d0a8524322821b8ae950fdcfff,2025-06-08,30584.46
46227576d6514c8aa6f9071d494f22ee,9d0676d0a8524322821b8ae950fdcfff,2025-06-01,35896.28
522dc107717643b184dd0361455f63fd,9d0676d0a8524322821b8ae950fdcfff,2025-05-25,96484.71
8cef5a3ac47b4a89a29639f8876a004d,9d0676d0a8524322821b8ae950fdcfff,2025-05-18,31635.27
d36595f877f2468b99c6873d8c55dd4d,9d0676d0a8524322821b8ae950fdcfff,2025-05-11,16458.09
2528c0c982eb40be9dfc65bc24e17750,a503455089c54ca3b9437aac3d95884b,2025-06-08,90498.79
b44bdbb7d0c6401e854870d0ff5ad2dc,a503455089c54ca3b9437aac3d95884b,2025-06-01,33617.35
414b7922dccf469c8aca2fa9fc8f7fe4,a503455089c54ca3b9437aac3d95884b,2025-05-25,58290.37
ba4ab637b23744a1a54c6b7136917b56,a503455089c54ca3b9437aac3d95884b,2025-05-18,22014.27
a20e0eb5c5f4471bb8710cfcf97fede7,a503455089c54ca3b9437aac3d95884b,2025-05-11,41715.79
6f5430e262834a0188aff9c20db3eaa0,fb3efa5ef8f04d5a927fe2318300e11e,2025-06-08,42875.42
da0bdfabdbae437d8b1a85fea665f07e,fb3efa5ef8f04d5a927fe2318300e11e,2025-06-01,96573.18
31d395423b2149deb84f8c9dbc9211cc,fb3efa5ef8f04d5a927fe2318300e11e,2025-05-25,40308.98
f827fdbf14ac4f2ba1eec96512afd092,fb3efa5ef8f04d5a927fe2318300e11e,2025-05-18,32910.61
25f40fd96e2242609bf41008de4119b6,fb3efa5ef8f04d5a927fe2318300e11e,2025-05-11,30092.57
e616e22f4c84422d9ec1265e24a23c6b,fa905e7bc56c4f68a3cafd85fb93a16a,2025-06-08,34332.71
d53003d9885a40a596461b94d0a28f5f,fa905e7bc56c4f68a3cafd85fb93a16a,2025-06-01,96976.34
58f509d9b16a4e07933bccba854ca2cb,fa905e7bc56c4f68a3cafd85fb93a16a,2025-05-25,67049.2
a4f22cb8725c4661bcdfc26150134d71,fa905e7bc56c4f68a3cafd85fb93a16a,2025-05-18,37811.85
9f7381778c1d400a88e5e7b5ed2c36c1,fa905e7bc56c4f68a3cafd85fb93a16a,2025-05-11,45415.71
