id,invoice_date,due_date,property_id,vendor_id,vendor_name,amount_due,status,description,gl_account,gl_account_name,gl_class,gl_type,gltran_id
2e79c47a48b4427c80894bedc2f811cb,2023-12-19,2024-01-18,a156c194ff164d3c84a2bc48997d9cd3,179dabbb02824d9480e318f85883c055,Beck Ltd,6659.16,Paid,ESG & Sustainability Consultants invoice for Property,60415,sustainability consulting,expense,overhead,d1b38781c76e4cb58fe9793a63167bec
2486ac5b3db2420bbe3269c6254f0597,2023-09-02,2023-10-02,0687eadad7804f2bb178e5e8b81c0140,577ead65184a494d9b9ae587cc7ad7b7,Johnson Builders,6722.07,Paid,General Contractors invoice for Property,60235,construction costs,expense,overhead,deaa988c6aac44e19a634b305d9815f7
9e520d5fcf2b499895ba5801133899ed,2024-06-01,2024-06-16,92ec19044db842d68770982ae8f1804c,df2e959497eb4204b514cd1df7e8c15e,Lopez Contracting,2192.56,Paid,General Contractors invoice for Property,60235,construction costs,expense,overhead,d8cd23a58b2c42bf8ef59daa8e2bab82
78c57b1b2a7f476d8a04627b62618b66,2024-11-13,2024-11-28,74e9e9a2aeca40c8aebfd5f07e6f9718,df2e959497eb4204b514cd1df7e8c15e,Lopez Contracting,2838.43,Overdue,General Contractors invoice for Property,50210,maintenance & repairs,expense,operating,
1ac160d16c28482b84a5ab9cff4b36ce,2023-10-07,2023-10-22,ec8d76169b9f47968c394937e8575aac,537aa53bd2224cb883592b0b9c214fd1,Williams CleanTech,6351.99,Paid,Maintenance & Janitorial Vendors invoice for Property,50120,grounds maintenance,expense,operating,631137471b604a2ab6e4ecf3c3b1db56
5b17f25941784d38aaabb647b327dddc,2023-12-01,2023-12-31,b787cabc72cf4471ab5cf7e7d7220652,4c897dbb8e9b441997ac3138ad4fa1dc,King CRE Watch,7328.61,Paid,Security & Surveillance Providers invoice for Property,50240,security services,expense,operating,1f40e495982a4f1084a4dfc53e2068b6
78400590d7a24691bc8add700b965d7f,2024-01-17,2024-02-01,4048c193d3314cbb93aba057f43797fa,54309f439eae4553a68cba8f15ff6ff4,Kirk Data Advisors,7281.37,Paid,Market Research & Analytics invoice for Property,60810,data subscriptions,expense,overhead,7821e09fa42f45f5a208935f91d96886
6a2120f658824d6da6a6c02af98f2dbb,2024-12-19,2025-01-18,f1785adda02b418ab11c2e8be0bddd56,20911fd020c84418ad755257f8336d47,Lane Asset Group,3297.86,Overdue,Property Management Firms invoice for Property,50135,property management fees,expense,operating,
e7a857ea497c48d3ae35f558f0d4b8ec,2023-10-22,2023-11-21,f8453f7be3734c6e83207fccd77edd75,ed2309c2f90b42b480d72fc7953bd527,Jacobs Realty Management,5682.29,Overdue,Property Management Firms invoice for Property,50130,project management fees,expense,operating,
3941282ffb6d4c11a01fd183d6cac606,2024-10-30,2024-11-29,e7660be5536c4e47a8a022f0bd2edb59,577ead65184a494d9b9ae587cc7ad7b7,Johnson Builders,6234.34,Paid,General Contractors invoice for Property,60235,construction costs,expense,overhead,b5dc0d916f2c482185bd6772dfbd3cf8
2fb6a8aaae294763abb922c76bd8c5dd,2024-05-07,2024-05-22,cab495652c284c9da365f44746442796,492ba58341b44a0991330276197e99fe,Howard-Young,7002.29,Paid,Property Management Firms invoice for Property,50135,property management fees,expense,operating,6ef0abeace894f6f973e1e0e2d5c0955
4f4eeb68e03b43f887970c4be6b7d094,2024-05-14,2024-06-13,7119dc51e6854096b0f293eb7f8c5eb0,095a06ac320c48af88692590930ef4e4,"Cline, Lara and Martinez",9988.76,Paid,Software Providers invoice for Property,60120,software subscriptions,expense,overhead,d3799dbb596545c49a967e399cfe0597
f536ecc7d4a1402db87d5609d1d36ca5,2024-07-01,2024-07-31,47e30298dee04846be4076fba3670486,15b503700d7b420a9ead8480bc7e9dff,Griffith Tax Consulting,4209.14,Overdue,Financial & Tax Advisors invoice for Property,60715,financial consulting,expense,overhead,
427863eff02e42e280a60497055bf31d,2025-01-21,2025-02-05,4048c193d3314cbb93aba057f43797fa,d68a3ceb9066485595d29d5104746ed1,Gutierrez Construction,7295.63,Paid,General Contractors invoice for Property,60235,construction costs,expense,overhead,bc72d7acae8f46d59d4a124a0cddeba4
1329b975376946d8b567779720a9ecd2,2023-08-05,2023-08-20,4f1b05789b854a78b68452d6759bd67f,e0ae67b5cbaf4234a8aade02ec23f9d3,Davidson Architects,7155.8,Paid,Architecture & Design Firms invoice for Property,60215,architectural fees,expense,overhead,e97d60de9d6045c88430b40a17a20313
b13d13f24605448b9ba44e15013ef306,2024-03-01,2024-03-31,05bc072d112642fea142531f3732d557,7b7d30dbc51e44d581ab1f294bb7a316,Gray Engineering,4139.44,Overdue,Engineering Services invoice for Property,60225,engineering fees,expense,overhead,
58778ec5917940e996d77e9ae0b0d356,2024-01-30,2024-02-14,0687eadad7804f2bb178e5e8b81c0140,5783da00617742a482127176f5890e9a,Sanchez Construction Management,5626.84,Paid,Construction Managers invoice for Property,60240,construction management,expense,overhead,e4ae5476e0fc4602b941e85ac4835800
af80fac5fc4a4824aeaa041ce60e9f90,2023-08-13,2023-09-12,a156c194ff164d3c84a2bc48997d9cd3,4b81025e83534a38871c43c4fba9e59b,Davis Engineering,6527.55,Paid,Engineering Services invoice for Property,60225,engineering fees,expense,overhead,f8cc6209968741808b87c3200cfd3500
a198a7fb1a42407c903fa982ab3c2da6,2024-06-19,2024-07-19,c8cc4a5421fc4a06a9e250a8bb2369ac,8f1f48dbfe1545aab9224ee3d7ee50d8,Howell and Sons,8453.66,Overdue,Architecture & Design Firms invoice for Property,60215,architectural fees,expense,overhead,
ab978d28baf949bc903093b9e6d3d772,2024-05-20,2024-06-04,cab495652c284c9da365f44746442796,54309f439eae4553a68cba8f15ff6ff4,Kirk Data Advisors,8665.64,Paid,Market Research & Analytics invoice for Property,60815,market research,expense,overhead,60f4ca8730064b8d93d8be8d6be23089
185417f61d014c8b9725e7c68dd9526a,2024-09-26,2024-10-26,e3ce7e063f834f949b6b996e03d33e3a,54309f439eae4553a68cba8f15ff6ff4,Kirk Data Advisors,688.46,Paid,Market Research & Analytics invoice for Property,60810,data subscriptions,expense,overhead,5391dc8ed1e146bd925e9634246435d7
56a13025c4af4f70b3c3663791bd2ebb,2024-01-16,2024-02-15,4f1b05789b854a78b68452d6759bd67f,cb803fe228ae4f25a74eb6a0139ba2f5,Roberts and Sons,1090.11,Overdue,Legal & Regulatory Counsel invoice for Property,60715,financial consulting,expense,overhead,
aa09388076b546918c3c34004f76d71d,2024-10-18,2024-11-17,c3708af414d04c93a283263f18524281,214a551cd0884d3c846517ab7a49aa0f,"Braun, Leblanc and Terry",9301.16,Paid,Leasing Brokers & Tenant Reps invoice for Property,50125,leasing commissions,expense,operating,bd98251e05be458b87529f001638e09f
1fcc3276bf894dcb8418fc54c0617af7,2024-08-24,2024-09-23,a62adeef7b324fb09be6d6e5e6bb1ce0,cb803fe228ae4f25a74eb6a0139ba2f5,Roberts and Sons,4522.86,Paid,Legal & Regulatory Counsel invoice for Property,60615,legal fees,expense,overhead,c469143ef69448a2bd108d471a7fdc70
6060febebb964752b5a2854ebfd59f2f,2023-09-16,2023-10-01,a156c194ff164d3c84a2bc48997d9cd3,dce9673442e04e4f97aab18f69ea7898,Mercado Zoning Group,6583.64,Paid,Zoning & Permitting Consultants invoice for Property,60250,permitting fees,expense,overhead,deb9b91c44574656879676f2ef13f074
b1d0aecd20e4491e967024f109d54c56,2025-03-04,2025-03-19,e77519ac0c9240ac81c888a23bd9a472,e8fac5db482046d4acd3f0104033cdf6,Hunter Inc,5211.98,Paid,Engineering Services invoice for Property,60225,engineering fees,expense,overhead,39204228062242989e2f6e0bda76a926
72139649807f400da4bc57ffa623b712,2024-01-19,2024-02-03,8f486bc8858a4648b9ca4827ee74ba99,1f4a84e04a624e379a57ec79aece62ee,"Gibson, Scott and Mueller",7922.27,Paid,Construction Managers invoice for Property,60240,construction management,expense,overhead,0178ebcca18043acb4858e34ccc19783
584a2e5c1f6248c995e3b4f775e96983,2023-08-01,2023-08-31,edd147456cc34963b22f00e217c031e1,86449bcbe304481b83b2185f090c945a,Williams Capital Partners,1536.57,Overdue,Investor Relations Platforms invoice for Property,60720,investor relations,expense,overhead,
caf1fb0a5aa44198a9bd4c880f03f492,2025-07-11,2025-08-10,c3708af414d04c93a283263f18524281,9b5cb09f865d4d5284b9cf943871e85f,Young PLC,3613.93,Unpaid,Zoning & Permitting Consultants invoice for Property,60265,entitlement costs,expense,overhead,
5703c6adbb0a47d892ba7dd7019d91cd,2023-11-06,2023-11-21,c3708af414d04c93a283263f18524281,214a551cd0884d3c846517ab7a49aa0f,"Braun, Leblanc and Terry",2176.19,Paid,Leasing Brokers & Tenant Reps invoice for Property,50125,leasing commissions,expense,operating,7f47d3b1bc9943319005550413076427
9c83310cb0bd4faf973d602f9321200e,2023-09-25,2023-10-10,d7afc3d42ccf47e08b6f18a05b065e89,f462aa864f344a4787ec1ff3bb94374b,Ortiz Sustainability Group,3245.26,Paid,ESG & Sustainability Consultants invoice for Property,60415,sustainability consulting,expense,overhead,7ab8a71224d54d91ae237c78a6b08267
e3e1b5db9e704ff3a2ff73ed3e1a4a21,2025-03-21,2025-04-05,c07a607a5f0d4e34877c338e5c207a95,df2e959497eb4204b514cd1df7e8c15e,Lopez Contracting,7775.64,Overdue,General Contractors invoice for Property,60235,construction costs,expense,overhead,
fc7d951735a5499893751ffb4eea5a0c,2024-12-27,2025-01-26,a156c194ff164d3c84a2bc48997d9cd3,3438a4dcd56c420da07956b9277d53b0,Kelley Escrow Services,3064.92,Paid,Title & Escrow Services invoice for Property,60520,consulting services,expense,overhead,ca985cf579034e98b22110ea8adc1359
a38ce12a45064970841d91a57153f4de,2023-08-24,2023-09-23,2395b8d0efeb4dffb04d34dbbe0245ae,1b3cb7d8ac204b8496562e30f41c77bf,Reed-Baldwin,6170.83,Paid,Real Estate Appraisers invoice for Property,60210,appraisal fees,expense,overhead,f5501dc8d5834fcb96cc1d00afda2317
c88474e2cc80499fa882d71c027f1b0b,2024-12-02,2024-12-17,ab97adf4517f4a39a1c91c19ab1367fe,1a931f1281c845ffbd729d42c75a09c6,Robinson Environmental Group,5210.25,Paid,Environmental Consultants invoice for Property,60255,environmental remediation,expense,overhead,a22004530ea44b79b0b1d9ce37dc895c
eb55b5ce34404a0d862e6ec917916ab2,2024-10-22,2024-11-21,9a1c6750e43242e48993c7bed757ae85,1a931f1281c845ffbd729d42c75a09c6,Robinson Environmental Group,2936.14,Overdue,Environmental Consultants invoice for Property,60255,environmental remediation,expense,overhead,
571f1e6515c9496d8da8cd73aac8d3c4,2023-09-22,2023-10-07,eb4235c3a65c417d981ccea9ad76839b,1d9b4f22dcc94255abfcb93e57372bef,Odonnell Escrow Services,922.48,Paid,Title & Escrow Services invoice for Property,60265,entitlement costs,expense,overhead,cb644d87cc294a51af3512da493176dd
5259aab269fa414ca7226396c42937c5,2024-12-25,2025-01-24,ff93ad65cf104e1287ca24cd181819e7,4b81025e83534a38871c43c4fba9e59b,Davis Engineering,4184.77,Overdue,Engineering Services invoice for Property,60225,engineering fees,expense,overhead,
a3be7fd586ff4d56bec705780115e397,2023-12-15,2023-12-30,5924eaa726a84810bf924defa86d1b07,e8fac5db482046d4acd3f0104033cdf6,Hunter Inc,3158.43,Paid,Engineering Services invoice for Property,60225,engineering fees,expense,overhead,42c7c094e54f43ec91c876043e2a98c4
d7fe374114ef48699ecceceaa35dc6a3,2024-01-15,2024-02-14,57e217c5387d4711815590f353ad5421,e3761e0d12c14b9fa9ad4d7c8ab33955,Mclaughlin Analytics Group,9719.72,Paid,Market Research & Analytics invoice for Property,60810,data subscriptions,expense,overhead,b65aa886440146218fe4ed097a170bd2
ce52a860a1a1411380283d2b85a46afb,2023-09-20,2023-10-20,ac9d42d6c4184de2bcc4b31d6527ac7c,ec0ae30481fb45e6a33c9d0976f3cfa7,Perry Software Group,3138.46,Overdue,Software Providers invoice for Property,60320,technology services,expense,overhead,
41f9908ab8db4ac899b4832c6dc8f9e5,2024-11-14,2024-12-14,eb4235c3a65c417d981ccea9ad76839b,8225168d726d4bf7bd6d8e5b0bc53db0,Adams Tenant Advisors,858.43,Paid,Leasing Brokers & Tenant Reps invoice for Property,50125,leasing commissions,expense,operating,2a98ae81de0c44a9a37645e796dfbe87
f06c44a4b25543dba8d18a5ac35c7d0a,2024-04-21,2024-05-21,6f86ccdb6587431eacce5e5ead5db795,05a0beefa6ce442c99fa5e40191e420c,"Daniels, Porter and Abbott",7350.39,Overdue,Leasing Brokers & Tenant Reps invoice for Property,50110,broker fees,expense,operating,
c0da1cc53b334b8189bed1d04bb555b1,2024-06-01,2024-06-16,ea2f0fc90e65423498b01b174798b47b,20911fd020c84418ad755257f8336d47,Lane Asset Group,9497.53,Overdue,Property Management Firms invoice for Property,50130,project management fees,expense,operating,
3acf0a0360a747419d761a63f6a987c5,2024-11-22,2024-12-07,f8453f7be3734c6e83207fccd77edd75,8be75ee471204d47a205e23cd990be72,Evans Technologies,6671.4,Paid,Software Providers invoice for Property,60120,software subscriptions,expense,overhead,8cdbbe3ec72a403aaeb427a9f2392fde
6837fa6a2b204f418d543516ea74ecb3,2024-09-02,2024-10-02,74e9e9a2aeca40c8aebfd5f07e6f9718,b43a3fdc4eb14b718ad99732869ecbcc,"Rivera, Rodriguez and Stevens",913.79,Overdue,Financial & Tax Advisors invoice for Property,60520,consulting services,expense,overhead,
66f8f09d82a64b509d1e760b558587fd,2025-03-15,2025-04-14,4048c193d3314cbb93aba057f43797fa,ca9ef05fe5da4f0cb4ebf65d09ae9d7f,Payne Security Solutions,5591.85,Paid,Security & Surveillance Providers invoice for Property,50240,security services,expense,operating,8091923dba0f4c209ad8f7cd6cb9d181
3586d12a9e424621bc7a2fed455f20ae,2024-07-04,2024-07-19,becf4cd792664380833150e058c01fa4,54309f439eae4553a68cba8f15ff6ff4,Kirk Data Advisors,8308.49,Overdue,Market Research & Analytics invoice for Property,60810,data subscriptions,expense,overhead,
cddb454ce8154ce581180027621b087b,2025-04-17,2025-05-17,2395b8d0efeb4dffb04d34dbbe0245ae,884cb8a5a4ec4c74a42766eaebf3b3be,Nelson IR Systems,1960.77,Paid,Investor Relations Platforms invoice for Property,60720,investor relations,expense,overhead,c8c74b272b144f198b5685a64660e991
2d1515998b2c4d21984a40588cc91ff2,2025-04-08,2025-05-08,f1785adda02b418ab11c2e8be0bddd56,1b3cb7d8ac204b8496562e30f41c77bf,Reed-Baldwin,9312.21,Overdue,Real Estate Appraisers invoice for Property,60210,appraisal fees,expense,overhead,
f4f94646e2bb4d4da8cfa29b7a40ced7,2024-06-13,2024-06-28,0555e6ee4a5c47378c7899f0434c49c2,45cab98fc1764cf68c6d61ccc2d1715a,Hanna and Sons,931.86,Paid,Real Estate Appraisers invoice for Property,60520,consulting services,expense,overhead,e6951ed4099b401e9469222a899b5537
7e8ca2cde4f34fec92e5064850e76956,2023-09-07,2023-09-22,b17b65f2c5154ec2b379033c9180ba4b,4d42af534202462dbb965f2e2863aec5,Ramirez Engineering,9937.42,Paid,Engineering Services invoice for Property,60225,engineering fees,expense,overhead,08c2133455bf472294b8e14aad6a5068
b041f31e895447e8ab3bcd096aa6193a,2024-04-02,2024-05-02,3d679e29f4e24d7c87a1f5fe767b3354,4c897dbb8e9b441997ac3138ad4fa1dc,King CRE Watch,6732.22,Overdue,Security & Surveillance Providers invoice for Property,50220,surveillance monitoring,expense,operating,
1972bc1f5aa44215ada4af11a2ec9934,2024-09-26,2024-10-26,6f86ccdb6587431eacce5e5ead5db795,1e7b8c6263df4c739a05831fb9296862,Howell-Jackson,8533.6,Paid,Security & Surveillance Providers invoice for Property,50220,surveillance monitoring,expense,operating,ac1d9d78e8d3433aa383a07ea6544083
55ff35d42da441db85f4f4a1c29d3c54,2025-06-19,2025-07-19,f9a6e806e0e34f04889e8c74834e2ef2,ee428372d0c34800b393a686cbe04929,Evans-Wilson,839.73,Unpaid,Engineering Services invoice for Property,60225,engineering fees,expense,overhead,
681112b1d382403fab362a54a28f7da0,2024-03-17,2024-04-01,a62adeef7b324fb09be6d6e5e6bb1ce0,20911fd020c84418ad755257f8336d47,Lane Asset Group,2579.87,Paid,Property Management Firms invoice for Property,50135,property management fees,expense,operating,f336e61db2424c65af89b9659c723047
96c1722087f1467d881bb580108d42af,2025-05-30,2025-06-14,e7660be5536c4e47a8a022f0bd2edb59,b5d7335dc051465dba4538582cd33b10,"James, Hunter and Lee",5336.63,Paid,Engineering Services invoice for Property,60225,engineering fees,expense,overhead,f687459711744f4eabab0e356db049dc
162f6643c9c84ba2bb21333ba70be823,2024-06-17,2024-07-02,b17b65f2c5154ec2b379033c9180ba4b,05a0beefa6ce442c99fa5e40191e420c,"Daniels, Porter and Abbott",5787.17,Overdue,Leasing Brokers & Tenant Reps invoice for Property,50110,broker fees,expense,operating,
9ae4a4a1bff14289bf703da62f11d6b7,2025-01-10,2025-02-09,8eb85a024141495fbb3adfe0c039e8de,095a06ac320c48af88692590930ef4e4,"Cline, Lara and Martinez",3322.34,Overdue,Software Providers invoice for Property,60315,technology expense,expense,overhead,
6abd74e12bb44cc9a391b861e15fc7eb,2024-12-10,2024-12-25,8f486bc8858a4648b9ca4827ee74ba99,f462aa864f344a4787ec1ff3bb94374b,Ortiz Sustainability Group,916.06,Paid,ESG & Sustainability Consultants invoice for Property,60415,sustainability consulting,expense,overhead,af6f901acde547b182abcc001ab9ac03
037e77c901134677955afe613dc5acab,2024-06-02,2024-06-17,8f486bc8858a4648b9ca4827ee74ba99,ba86e79511f04127af279328beac5eea,Dickerson Architects,8343.34,Overdue,Architecture & Design Firms invoice for Property,60215,architectural fees,expense,overhead,
8b24a04bc2824c6e85881d39d9accf28,2023-09-05,2023-09-20,815fcfdfd5ab4a9f9db1938c43fd9f3d,3e5a9fb6be564c61ba83a5b6ca44cedc,Dodson Counsel,4878.07,Overdue,Legal & Regulatory Counsel invoice for Property,60715,financial consulting,expense,overhead,
88c87dce192441f9a82639eeded22223,2023-08-28,2023-09-27,ff93ad65cf104e1287ca24cd181819e7,45cab98fc1764cf68c6d61ccc2d1715a,Hanna and Sons,6481.8,Paid,Real Estate Appraisers invoice for Property,60530,professional services,expense,overhead,bd61a5587067403b9f8fafdf399c4d28
9c2d69796dbd4819afbe2fe778df426a,2024-09-27,2024-10-12,cab495652c284c9da365f44746442796,7b7d30dbc51e44d581ab1f294bb7a316,Gray Engineering,3387.83,Paid,Engineering Services invoice for Property,60225,engineering fees,expense,overhead,e4f61062ee75467d8db26124a470eddb
83d0b093c6ba4ce48a5488e077faa187,2024-12-29,2025-01-13,e3ce7e063f834f949b6b996e03d33e3a,095a06ac320c48af88692590930ef4e4,"Cline, Lara and Martinez",1474.6,Overdue,Software Providers invoice for Property,60320,technology services,expense,overhead,
1a1aae3710e1413c9f5e0823ffd3d990,2024-06-13,2024-07-13,ac9d42d6c4184de2bcc4b31d6527ac7c,ed2309c2f90b42b480d72fc7953bd527,Jacobs Realty Management,6954.37,Paid,Property Management Firms invoice for Property,50130,project management fees,expense,operating,39fa216f3ee14bfb929bc6068210dd65
c337a6e03a1f459598bf3a422b708da8,2024-03-10,2024-03-25,a97f0ac689624571bda25f67f1ba8129,e3761e0d12c14b9fa9ad4d7c8ab33955,Mclaughlin Analytics Group,6632.49,Paid,Market Research & Analytics invoice for Property,60815,market research,expense,overhead,9a10d4bdc1bf4553b176c51efffaeb51
408df8f9dd37497faa83b91271ca3fe4,2025-02-13,2025-03-15,0555e6ee4a5c47378c7899f0434c49c2,da2cf147d28b4750bf3f7a5d4a7ff634,Williams and Sons,8720.79,Overdue,Construction Managers invoice for Property,60240,construction management,expense,overhead,
e4b19118757e4507b9b983625728766e,2024-12-18,2025-01-02,f8453f7be3734c6e83207fccd77edd75,11cc511ad4b14426ad647677631e43a4,Morris CPA Group,2418.58,Paid,Financial & Tax Advisors invoice for Property,60715,financial consulting,expense,overhead,22bd2446eb9642559b52c5afa0e5a89a
7903b9c9cdf445789fa5e733e4fdeeb3,2025-04-06,2025-04-21,0687eadad7804f2bb178e5e8b81c0140,1b3cb7d8ac204b8496562e30f41c77bf,Reed-Baldwin,672.36,Paid,Real Estate Appraisers invoice for Property,60210,appraisal fees,expense,overhead,ac142210bdf444fd8e0c6246989d6857
ecca7ee81fae4c52babc70f03d11ad33,2025-07-09,2025-07-24,589a3f06b32c446fa8c5b48791248c80,510c7f5567da49428870bbf03942f0a2,"Roy, Hayes and Stanley",8740.33,Paid,Property Management Firms invoice for Property,50135,property management fees,expense,operating,8661546dc8994c9099a44978a8fefe47
659ac9a5fd934bac97d5f41a7fd65c55,2025-01-08,2025-02-07,d2487532722d440ca9398034ae92ec04,4c897dbb8e9b441997ac3138ad4fa1dc,King CRE Watch,8462.21,Paid,Security & Surveillance Providers invoice for Property,50240,security services,expense,operating,d97302f2f9e1466d8bb88c92b4370a86
ea87688d00714783974f1a5ab144dc54,2025-04-02,2025-05-02,c8cc4a5421fc4a06a9e250a8bb2369ac,1d9b4f22dcc94255abfcb93e57372bef,Odonnell Escrow Services,7708.6,Paid,Title & Escrow Services invoice for Property,60520,consulting services,expense,overhead,a371a0a446b642feaa1d1a78b9f053ae
7f9383a91401428d8e27430e1193a06a,2025-06-30,2025-07-15,7119dc51e6854096b0f293eb7f8c5eb0,20911fd020c84418ad755257f8336d47,Lane Asset Group,8528.75,Paid,Property Management Firms invoice for Property,50130,project management fees,expense,operating,86e933cb38614cda868674782536a62d
c805c525c6e84b9487fc262f9581d6ed,2025-06-23,2025-07-08,80a91db642c348cf8715bba4ae06654c,e3761e0d12c14b9fa9ad4d7c8ab33955,Mclaughlin Analytics Group,9771.17,Unpaid,Market Research & Analytics invoice for Property,60810,data subscriptions,expense,overhead,
769e0b2556d541d7ac07aadae66d345c,2025-03-13,2025-03-28,e7660be5536c4e47a8a022f0bd2edb59,45cab98fc1764cf68c6d61ccc2d1715a,Hanna and Sons,8249.41,Paid,Real Estate Appraisers invoice for Property,60210,appraisal fees,expense,overhead,dc715728ad60433689e4b4102ca5ae45
642e566b2909403ba630af31458bfd31,2024-07-22,2024-08-06,f9a6e806e0e34f04889e8c74834e2ef2,214a551cd0884d3c846517ab7a49aa0f,"Braun, Leblanc and Terry",3060.91,Overdue,Leasing Brokers & Tenant Reps invoice for Property,50125,leasing commissions,expense,operating,
adcdcfa9c7ee45a0966c5e59d347176c,2023-11-14,2023-12-14,46e535dcbe0e4f4987c3331c6100b45b,537aa53bd2224cb883592b0b9c214fd1,Williams CleanTech,9333.98,Paid,Maintenance & Janitorial Vendors invoice for Property,50120,grounds maintenance,expense,operating,ebac1d953f884725bb4bed508668990b
39886d93dca741d8908b8ea19178bb78,2023-10-20,2023-11-04,b0ba570dd1ba43c1828e8febfb7e3c73,ca9ef05fe5da4f0cb4ebf65d09ae9d7f,Payne Security Solutions,2122.69,Paid,Security & Surveillance Providers invoice for Property,50220,surveillance monitoring,expense,operating,37731dd7f59e4a148425afdb7820076e
031700953fd3465a9cef685e12f5aad9,2024-12-07,2024-12-22,eb4235c3a65c417d981ccea9ad76839b,a3995baec42c42bba09debbdc8e84244,Fisher Title Co.,7852.98,Paid,Title & Escrow Services invoice for Property,60265,entitlement costs,expense,overhead,aedf644cad974db8aa1ef442dc5101e3
1687a2b5faa045219f0884b9d83958ce,2024-12-16,2024-12-31,ac9d42d6c4184de2bcc4b31d6527ac7c,df2e959497eb4204b514cd1df7e8c15e,Lopez Contracting,1729.42,Paid,General Contractors invoice for Property,50210,maintenance & repairs,expense,operating,33e761e592f74697ae5b32f43c1c0ff1
135319a5b3ab41c1807675cdf92de139,2025-03-30,2025-04-14,815fcfdfd5ab4a9f9db1938c43fd9f3d,b5d7335dc051465dba4538582cd33b10,"James, Hunter and Lee",3015.19,Paid,Engineering Services invoice for Property,60225,engineering fees,expense,overhead,fbf3d2997b2041ed86897d4ab091f81d
a754cd0f768e4fb88788f19ecc20981c,2024-08-26,2024-09-25,92ec19044db842d68770982ae8f1804c,b5d7335dc051465dba4538582cd33b10,"James, Hunter and Lee",5888.16,Overdue,Engineering Services invoice for Property,60225,engineering fees,expense,overhead,
428a01b7fe4a4970a6ffa5a36be1feef,2025-03-02,2025-03-17,770ad6e9012d4010b2a18344f718c7e0,f462aa864f344a4787ec1ff3bb94374b,Ortiz Sustainability Group,7709.86,Paid,ESG & Sustainability Consultants invoice for Property,60410,green building expense,expense,overhead,0ab870f192364944b917755cc5097db7
6a576ce7f7314758867bee72932e4d55,2024-03-20,2024-04-04,2395b8d0efeb4dffb04d34dbbe0245ae,b5d7335dc051465dba4538582cd33b10,"James, Hunter and Lee",6544.07,Paid,Engineering Services invoice for Property,60225,engineering fees,expense,overhead,cb7a7074b6ac4768948bc485a5996614
016b742fe02240cb8c6004bf19863cea,2024-06-07,2024-07-07,becf4cd792664380833150e058c01fa4,214a551cd0884d3c846517ab7a49aa0f,"Braun, Leblanc and Terry",8995.58,Paid,Leasing Brokers & Tenant Reps invoice for Property,50110,broker fees,expense,operating,ad04de1e4c334e2eb3b88ac691190a77
38363d3b41fa4cf0be532b80e5c6cce3,2024-07-29,2024-08-28,b0ba570dd1ba43c1828e8febfb7e3c73,54309f439eae4553a68cba8f15ff6ff4,Kirk Data Advisors,8098.53,Paid,Market Research & Analytics invoice for Property,60810,data subscriptions,expense,overhead,23bbfe529e3c4d46839324fdda78d686
06b0418b23764bfdab1aa9fdce5e54c2,2023-08-27,2023-09-26,8ae5f2dcfd0b48c985ce63f89565692d,54309f439eae4553a68cba8f15ff6ff4,Kirk Data Advisors,4854.53,Overdue,Market Research & Analytics invoice for Property,60815,market research,expense,overhead,
d6efb1a19b554f69ba6478d91c30f61f,2023-10-05,2023-10-20,57e217c5387d4711815590f353ad5421,095a06ac320c48af88692590930ef4e4,"Cline, Lara and Martinez",9098.5,Paid,Software Providers invoice for Property,60120,software subscriptions,expense,overhead,4b17da42b8a34c0c902165816335f9fb
dd189906fc1b449ebf37508edb9f2c7c,2025-02-23,2025-03-25,274d6a082abc4de091a10bc562745591,3438a4dcd56c420da07956b9277d53b0,Kelley Escrow Services,877.56,Paid,Title & Escrow Services invoice for Property,60265,entitlement costs,expense,overhead,2ca09db5416c41cfb8021949ddaab846
e443f55269fe4e3a8828f1fac5b61f03,2023-10-24,2023-11-08,d2487532722d440ca9398034ae92ec04,035673348d6345bb9477dcd63980569e,Johnson Contracting,4078.82,Paid,General Contractors invoice for Property,60235,construction costs,expense,overhead,ed72d66afb214c98a7ea7b5adf4f2b9b
15ef1213bcd04c179540982d6d358a71,2025-07-04,2025-07-19,ac9d42d6c4184de2bcc4b31d6527ac7c,ee428372d0c34800b393a686cbe04929,Evans-Wilson,7352.55,Unpaid,Engineering Services invoice for Property,60225,engineering fees,expense,overhead,
18ce3addfeb24737afe89af6dc2c6d6e,2024-03-15,2024-03-30,b787cabc72cf4471ab5cf7e7d7220652,cb803fe228ae4f25a74eb6a0139ba2f5,Roberts and Sons,4503.27,Paid,Legal & Regulatory Counsel invoice for Property,60615,legal fees,expense,overhead,2433ec531c72485d9d7c4f6711e859c8
16f47c79175147309eeca8bc8ba7f52d,2024-04-26,2024-05-11,0555e6ee4a5c47378c7899f0434c49c2,f5430a70debf4ee58bc666ab0a365b2e,Klein Construction,4578.56,Paid,General Contractors invoice for Property,60235,construction costs,expense,overhead,586642321f964fc19e8731bea149b97e
503b4879d2944f8d9e97593106604030,2025-04-28,2025-05-28,589a3f06b32c446fa8c5b48791248c80,214a551cd0884d3c846517ab7a49aa0f,"Braun, Leblanc and Terry",7223.09,Overdue,Leasing Brokers & Tenant Reps invoice for Property,50110,broker fees,expense,operating,
