id,tenant_id,unit_id,property_id,lease_start,lease_end,rent_start_date,deposit_amount,monthly_rent,payment_timing,lease_status,auto_renew,lease_type,late_fee_terms,early_termination_clause,pro_rated_start,escalation_clause,expense_reimbursement_clause,escalation_type,escalation_rate,fixed_rent_commencement,rent_deferral_months,free_rent_months
c5daf132278546fa9a6998a412125bfc,87b00122307c4e2ca469de453e90ae12,808b9c1a4a324bf791fc69a6769b1b5f,3d679e29f4e24d7c87a1f5fe767b3354,2022-06-08,2025-06-07,2022-06-08,59028.45,19676.15,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,True,True,CPI,,False,0,0
c2118cf15cb8446da944e184de284b42,3aab04c7ae6b4387936cf0333c3b5ab9,1808060a73624cea9942ac244834afb6,9a1c6750e43242e48993c7bed757ae85,2022-07-26,2023-07-26,2022-07-26,76529.13,25509.71,In Advance,Terminated,True,Commercial,5% after 5 days,2 months rent,True,False,True,CPI,,False,0,3
5cffdaf3658849a895eb3d8e2871aa2b,a4bb2aaff5104066b6615b69620e603c,f11d3df39bca49f39264e5fa96cd709f,9a1c6750e43242e48993c7bed757ae85,2023-11-25,2026-11-24,2023-12-01,73748.61,24582.87,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,True,CPI,,True,0,0
09a9c2e411f847afa9852d1cae6b2862,74eb712b57db4fbd860828f720d1ec06,ca3d0fffc26a46ceba922b016b3e9c33,9a1c6750e43242e48993c7bed757ae85,2021-08-15,2022-08-15,2021-09-01,60329.22,20109.74,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,False,False,Fixed %,0.03,True,0,3
8371e87349264dcf87826f4708c72e3d,762dc0535e40467299e484c28abd6972,ef551cae67a54497bd9ffb1b81028179,9a1c6750e43242e48993c7bed757ae85,2023-11-29,2033-11-26,2024-01-01,57724.56,19241.52,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,True,False,Fixed %,0.03,True,1,3
83ac91d3af28460da3db8621edd26624,330dcde8b4164bb5b3f38d1b12782388,94aad9e0a2d849ff9a1511ef69445763,9a1c6750e43242e48993c7bed757ae85,2025-02-06,2030-02-05,2025-03-06,65892.45,21964.15,In Advance,Active,True,Commercial,5% after 5 days,2 months rent,True,True,False,CPI,,False,1,2
91dc7e7e55ef49b28706fd4b7d7d32a9,477bb0d41cc34cc2aab99a12b60aafce,fc72781f159b4589802bc5177882cfc5,05bc072d112642fea142531f3732d557,2021-03-11,2031-03-09,2021-04-11,46136.91,15378.97,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,True,Fixed %,0.03,False,1,3
e70c431577d14998b006bb4518b1370b,f7fa3b6947a74cfc924e679656ed269d,2cb3cfe8b52e4f34a06bb1ffb3a9aa5f,05bc072d112642fea142531f3732d557,2024-06-12,2029-06-11,2024-09-01,57533.58,19177.86,In Advance,Active,True,Commercial,5% after 5 days,2 months rent,True,False,False,,,True,2,3
7f63ece594714e5e85a23fa0ebdd9c69,7bdedfa14e284b1ebeebbd6ea0a36f8d,5c483d451227434eb85e41dc0a4ba2ae,05bc072d112642fea142531f3732d557,2024-08-25,2029-08-24,2024-08-25,51376.95,17125.65,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,False,,,False,0,3
559046893cb04b15ab25cfae05c28985,920fc2b3d96d499184078ae4980731dd,5930873ad038436f911f49083dfced0f,05bc072d112642fea142531f3732d557,2024-02-29,2027-02-28,2024-02-29,48531.96,16177.32,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,True,True,,,False,0,0
d3d7c0da7cea475988299fef3902bf6e,a72af2a68447462bae273e9680c68ed2,101f14a523184e71853f11ad64661564,05bc072d112642fea142531f3732d557,2020-12-31,2023-12-31,2021-02-28,61380.45,20460.15,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,False,False,Fixed %,0.03,False,2,0
13388434c1ed478dbd882c2cf24a8c4f,d2025c2754e743d9ba42d73fe83d13eb,afa2288b635748d3874f415bd86032cc,05bc072d112642fea142531f3732d557,2025-03-04,2030-03-03,2025-04-04,58063.71,19354.57,In Advance,Active,True,Commercial,5% after 5 days,2 months rent,True,False,False,Fixed %,0.03,False,1,0
c2e6d802d8264a4d84e49d5c613c86ee,1ff8d8998ec04ae387b04ce5a12575a4,b5ff88062ad24e73a7f9e59c746ba141,05bc072d112642fea142531f3732d557,2020-11-26,2025-11-25,2020-12-26,51531.84,17177.28,In Advance,Active,True,Commercial,5% after 5 days,2 months rent,True,True,True,,,False,1,2
e00e8fe0fa6b4cd3a2bba98d57841840,d15af31aef704e5ea038d6fd182afaea,8622bd9f28d14191a0771d6161dea0a0,05bc072d112642fea142531f3732d557,2024-10-28,2025-10-28,2024-10-28,62153.07,20717.69,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,True,CPI,,False,0,0
ef60431612674800ab0186de9b817345,7461830d39404b0baf4284984f951a95,ef6a37759c4c44cda07ae6bf4e30772b,05bc072d112642fea142531f3732d557,2022-07-06,2027-07-05,2022-09-06,63366.06,21122.02,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,False,CPI,,False,2,0
dc93c4e12de84c2fa2a3cedaf673a211,7e804e541a3f492499f98e388e0efc0e,118d58d4b42d4681bddcbc79e7ed6b1c,05bc072d112642fea142531f3732d557,2023-05-12,2028-05-10,2023-05-12,45174.39,15058.13,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,True,CPI,,False,0,0
021d32b7be704468bdf8ee69d63a4cfd,7d3c3664010f40b4801d1c9aa87b2ecb,e5f7037a370a40f1a9b2deb34e6777ef,05bc072d112642fea142531f3732d557,2021-02-16,2024-02-16,2021-02-16,52600.77,17533.59,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,True,False,Fixed %,0.03,False,0,3
ca01134560924cda97db015ef9303df0,67e5cb09f20440619f67bb877c0c4b24,a56eb02e7ff142eba61fbd3e0e9a1ae9,fcd7c1f4bc7a4989bcbf95f233d6372e,2023-06-21,2028-06-19,2023-09-01,61612.47,20537.49,In Advance,Active,True,Commercial,5% after 5 days,2 months rent,True,False,False,CPI,,True,2,0
09814623ee604fe1a8650631c669cae0,bd1c2d913e664d5e8c245eb308cbba18,b97d889e76574a6582d41b422d560764,fcd7c1f4bc7a4989bcbf95f233d6372e,2024-07-14,2034-07-12,2024-09-01,61315.71,20438.57,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,True,True,Fixed %,0.03,True,1,0
012b25ee8de146ba85675e9cc81b21bf,9ec41ee3a9f24817b814ff1a8acc56f9,bfff9b5ef285411fb05a9a8e23e37e8f,fcd7c1f4bc7a4989bcbf95f233d6372e,2021-10-15,2024-10-14,2021-11-01,54373.38,18124.46,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,False,False,,,True,0,1
542b7056b2a8486aae7a06857a0636f5,2fa728f87ad6490d8ebeef3403345e25,2040217b738d454b950855c3185127c3,fcd7c1f4bc7a4989bcbf95f233d6372e,2024-05-05,2029-05-04,2024-06-01,57332.37,19110.79,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,False,,,True,0,0
0860a0b4e2b8428883f511a0d49cad81,56f0e60a9dc04dc1a82a0556f76bb728,ced258f98b8846b5becb5597f6feb76e,fcd7c1f4bc7a4989bcbf95f233d6372e,2022-04-23,2027-04-22,2022-06-01,66808.62,22269.54,In Advance,Active,True,Commercial,5% after 5 days,2 months rent,True,True,True,Fixed %,0.03,True,1,2
729d2854117a4eb28bb0ced04583b097,376102ec511e4e8badd9cb789604669e,12f4c7983259471cb52fd78183895667,fcd7c1f4bc7a4989bcbf95f233d6372e,2020-11-28,2025-11-27,2020-11-28,70224.6,23408.2,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,True,True,,,False,0,1
ffdc4ae0abd24a0aa4408eaead255031,f2293d3e27634a769702ec5eea118976,d6f60aa37d224c349b7ba3565a5809e3,fcd7c1f4bc7a4989bcbf95f233d6372e,2023-04-25,2026-04-24,2023-06-01,67056.9,22352.3,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,True,False,,,True,1,0
717f95e360af47e79b57bd8a6991aeab,50d9afe0f1114ba58c237fab844d89a2,c177a21ed6534cb187df2a95ba45cb7f,fcd7c1f4bc7a4989bcbf95f233d6372e,2024-07-28,2025-07-28,2024-09-01,77707.44,25902.48,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,False,Fixed %,0.03,True,1,3
0476ea683b5547f696df5c5682688bc4,a3a96506ef824500ae71141ce9790309,67ed9d52fda04d0496dcdb16437e22ca,fcd7c1f4bc7a4989bcbf95f233d6372e,2022-07-08,2023-07-08,2022-08-01,71358.84,23786.28,In Advance,Terminated,True,Commercial,5% after 5 days,2 months rent,True,False,False,Fixed %,0.03,True,0,1
28619211ae404e4cbfb3fd26953973c9,ba0b716d4a7c4ba78dab2e5b9a226e78,b4efcf06bd754446a98efbdac3ea8b60,fcd7c1f4bc7a4989bcbf95f233d6372e,2022-02-11,2023-02-11,2022-05-01,54474.81,18158.27,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,True,False,Fixed %,0.03,True,2,0
f86cc8f61f3b44329dc6c4bbde33e6b9,265f83ac04f84aae9bce810277c1f5e9,6102688bdd2c44d78f609a625b816cd3,fcd7c1f4bc7a4989bcbf95f233d6372e,2023-03-27,2026-03-26,2023-04-27,71366.94,23788.98,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,True,,,False,1,1
bce94fbf7eb8453aba7c0838ed76036f,115884638c5f470787935f8f2caa3d84,73db4546014b45b4b4a8e683b58c6d51,fcd7c1f4bc7a4989bcbf95f233d6372e,2020-10-31,2025-10-30,2020-11-01,70521.75,23507.25,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,True,False,CPI,,True,0,2
2c8c8552e1004a978a96e00f5c81a612,92ddd1729dd046658950c3c2f946325e,6bbe4f1f780e4830ace407f4b3aaad63,fcd7c1f4bc7a4989bcbf95f233d6372e,2024-06-29,2027-06-29,2024-07-01,69860.46,23286.82,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,False,CPI,,True,0,0
b7fe1edcea9a47b8b3eef3ec3f6630a2,35659bc9101e4c32a15b1274a954b9a4,3c472828088d4e86976d7fca202017a1,fcd7c1f4bc7a4989bcbf95f233d6372e,2022-05-31,2025-05-30,2022-07-31,71240.37,23746.79,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,True,False,CPI,,False,2,0
4c10a9097bf540af833afb332207ad0b,f983bafc97cf4ad98ef554415b16959a,0662a76eb9cd4a3eb38cabbe6e12cd64,fcd7c1f4bc7a4989bcbf95f233d6372e,2023-10-19,2024-10-18,2023-10-19,65716.29,21905.43,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,True,False,CPI,,False,0,3
576b1a3550c540eab0a0a30944425aaf,5fe5edaa3b4944dc83b1d1c0911cb6cf,2a868dc8c46b4c359e0a2b0daaec6c17,fcd7c1f4bc7a4989bcbf95f233d6372e,2020-12-05,2030-12-03,2021-02-01,73668.93,24556.31,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,False,,,True,1,3
efdf304518a649c886ab31c90e51c880,e23bdd44ba3e4fb08dfba815e56cd64b,cc1a5ada853441d3a8a6d0a619365dc3,fcd7c1f4bc7a4989bcbf95f233d6372e,2023-12-22,2028-12-20,2024-02-22,59714.37,19904.79,In Advance,Active,True,Commercial,5% after 5 days,2 months rent,True,False,True,Fixed %,0.03,False,2,0
dd51174380d141a88a4e82d045622db3,d4f01902337b4e30ac57a8baac267d90,968ef1354aea45f3afd68e31239bde3e,fcd7c1f4bc7a4989bcbf95f233d6372e,2020-12-04,2030-12-02,2020-12-04,68524.26,22841.42,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,True,False,CPI,,False,0,0
a8682b858e8042d198a59a4db63e40a0,0444a932f68f4e259bd038c0683672e2,ca05cac8b68a4c38bbc8b212b942ffca,3ead7e7aea814dc3ad70aa712ca0982f,2022-10-17,2027-10-16,2022-10-17,60381.88,30190.94,In Arrears,Active,False,Commercial,5% after 5 days,2 months rent,True,False,True,Fixed %,0.03,False,0,1
ae4299fa5cd94083b5499034fae830d7,74eb712b57db4fbd860828f720d1ec06,c055d3c4555040589094f29e8f6d25b6,3ead7e7aea814dc3ad70aa712ca0982f,2022-03-07,2032-03-04,2022-05-07,61773.04,30886.52,In Arrears,Active,False,Commercial,5% after 5 days,2 months rent,True,True,True,CPI,,False,2,0
6febe504128045fb867fcf8dc89ae460,19fcfff13250458ca79bf635d56d802a,d1c5a841b6c04b1181526b3f724def83,3ead7e7aea814dc3ad70aa712ca0982f,2022-09-15,2037-09-11,2022-10-01,64911.34,32455.67,In Arrears,Active,False,Commercial,5% after 5 days,2 months rent,True,False,False,,,True,0,0
2910816f871c42838f3b914dd7d3682e,12c750767c2c4b6580742eed5e32d09d,da3f76f8fdab44528807d4ace6987ba7,3ead7e7aea814dc3ad70aa712ca0982f,2024-06-25,2029-06-24,2024-07-25,60099.66,30049.83,In Arrears,Active,True,Commercial,5% after 5 days,2 months rent,True,False,False,,,False,1,3
f125da732da240f3a88cb4fc9ca30e5a,6cead07623174a5081b66189fdf3b849,1b8a86f3e25442bea89016b6cb2a11af,3ead7e7aea814dc3ad70aa712ca0982f,2024-09-01,2034-08-30,2024-12-01,65344.64,32672.32,In Arrears,Active,False,Commercial,5% after 5 days,2 months rent,False,False,True,,,True,2,0
61b19c54c18649b7bfb027fa26365859,8b073e4f567b430db42cd2d718ace21b,86eec92ca0a64c639cac2db11335475a,e7660be5536c4e47a8a022f0bd2edb59,2021-05-16,2026-05-15,2021-05-16,33552.74,16776.37,In Arrears,Active,True,Commercial,5% after 5 days,2 months rent,True,True,True,,,False,0,1
ec6f66db2e6a4716840f488ec18b65b2,74eb712b57db4fbd860828f720d1ec06,38687ab34e4f4db48af6a27173ec2042,e7660be5536c4e47a8a022f0bd2edb59,2024-12-24,2029-12-23,2025-02-24,33913.94,16956.97,In Arrears,Active,False,Commercial,5% after 5 days,2 months rent,True,False,True,,,False,2,2
dadee854843e430c87684f57f4b5ab80,6968ba7915ac4627b85e928fbfe5ba22,dfc744889dbe4da9a3022629c2850592,e7660be5536c4e47a8a022f0bd2edb59,2022-07-22,2032-07-19,2022-09-22,32905.12,16452.56,In Arrears,Active,True,Commercial,5% after 5 days,2 months rent,True,False,True,CPI,,False,2,0
80858dff030b4260a7d4159934c65b9c,59afa99545954bd29d2a2613b5d69cb4,94246a7571bd4d2d8a5f8a0486a45f64,e7660be5536c4e47a8a022f0bd2edb59,2023-07-28,2028-07-26,2023-09-28,29377.78,14688.89,In Arrears,Active,True,Commercial,5% after 5 days,2 months rent,True,True,True,,,False,2,0
2e19d90f75634b0a8e1b0370e4b67fe0,6aee893c111843bfb3c8b47866185f64,cbf4e1562ef94399b1ce0105a8fcf79d,e7660be5536c4e47a8a022f0bd2edb59,2020-12-14,2030-12-12,2020-12-14,32388.74,16194.37,In Arrears,Active,False,Commercial,5% after 5 days,2 months rent,True,False,False,,,False,0,2
2946c7db00da4b02aa83c04138c44d5f,3562bdd791484ab2925ee5e3e091f385,dfa5fc0e08bb4ce6b0fd12033559dd80,e7660be5536c4e47a8a022f0bd2edb59,2023-04-10,2028-04-08,2023-04-10,30725.24,15362.62,In Arrears,Active,False,Commercial,5% after 5 days,2 months rent,True,False,False,Fixed %,0.03,False,0,3
31dc4c271f604e16b5f0cac753f8be25,b5a6cb7fc00142e79b4c8ac2891368b6,31e67bd908924e5a86bed229e5998500,e7660be5536c4e47a8a022f0bd2edb59,2021-07-24,2036-07-20,2021-08-24,33793.08,16896.54,In Arrears,Active,True,Commercial,5% after 5 days,2 months rent,True,False,True,Fixed %,0.03,False,1,0
964e20ac322d44799eb68380274e6b15,97b6d761a98940fd8f81677e5f705942,7ba6295000504e4e9d7ef3806cc63e39,e7660be5536c4e47a8a022f0bd2edb59,2023-04-03,2028-04-01,2023-04-03,35148.82,17574.41,In Arrears,Active,False,Commercial,5% after 5 days,2 months rent,True,True,True,CPI,,False,0,3
38762621a3e14a24ae5cc494669617b9,fcf5ed2c91584d7285d4e08b732fb326,9ed41c53945e42de8c200dd527e06a0a,fdf47009b4714f9da762c21758271b2b,2024-11-12,2029-11-11,2024-11-12,32890.44,16445.22,In Arrears,Active,False,Commercial,5% after 5 days,2 months rent,True,True,False,Fixed %,0.03,False,0,1
965ef428c9e1483c93fca0eaeb6f45e4,584390aeb9384d0697ab99c266fabf23,31c5fe31654348ce9540959088e4b2ef,fdf47009b4714f9da762c21758271b2b,2025-01-03,2030-01-02,2025-02-03,34232.78,17116.39,In Arrears,Active,False,Commercial,5% after 5 days,2 months rent,True,False,True,CPI,,False,1,1
163448c9042e4e6cb3924ef0be62c43b,faf5152cc024429383ce6984077b0302,ea52e7ec8d9847b6b6ef614aca93360a,fdf47009b4714f9da762c21758271b2b,2020-10-15,2023-10-15,2020-10-15,34370.06,17185.03,In Arrears,Terminated,False,Commercial,5% after 5 days,2 months rent,True,True,True,,,False,0,2
c26f94f83c9a4aa49922a01f49b9aa22,d13d07d776e348b096837242684e1cc4,3e222c54966e41be99ed99db06a3c660,fdf47009b4714f9da762c21758271b2b,2021-11-20,2031-11-18,2022-01-20,29215.98,14607.99,In Arrears,Active,False,Commercial,5% after 5 days,2 months rent,True,True,True,Fixed %,0.03,False,2,0
771316f626d449f5a8c00f9598552590,f6611b94856142b79b808974b48ca728,54c54469dfe149c294deee6bfa82b0f0,fdf47009b4714f9da762c21758271b2b,2021-01-26,2036-01-23,2021-02-26,29102.44,14551.22,In Arrears,Active,True,Commercial,5% after 5 days,2 months rent,True,True,True,CPI,,False,1,0
b7d772158162423985934f56af06e30f,5cf1ce9189ae4ba0be5116bdba1d08fd,8187c0cb5f9a40daa81528e57a8bb777,fdf47009b4714f9da762c21758271b2b,2025-06-16,2040-06-12,2025-08-01,32868.24,16434.12,In Arrears,Active,False,Commercial,5% after 5 days,2 months rent,True,False,True,CPI,,True,1,0
7b7c0f20378c4ab9984c3068a0261ec1,e3ae659a1eda422eb06ef41705642568,21aef6c940614a118cb5f0a23979d958,fdf47009b4714f9da762c21758271b2b,2023-08-06,2033-08-03,2023-09-01,33873.12,16936.56,In Arrears,Active,False,Commercial,5% after 5 days,2 months rent,True,False,False,Fixed %,0.03,True,0,2
be6d1506670d4d908056a04215875a51,f37ffc97309343bf99d4d7d17534530e,713f089e68a74bfdb730ecfbf5687738,fdf47009b4714f9da762c21758271b2b,2024-06-01,2029-05-31,2024-06-01,30428.18,15214.09,In Arrears,Active,False,Commercial,5% after 5 days,2 months rent,False,True,True,Fixed %,0.03,False,0,1
b2abcfff45a74b3ab832fe421a82a179,dadc31edd06b4e2faf8cb2b585805800,bf5cede0a9d344169187944e16247275,fdf47009b4714f9da762c21758271b2b,2022-01-15,2027-01-14,2022-04-01,30089.74,15044.87,In Arrears,Active,False,Commercial,5% after 5 days,2 months rent,True,False,False,,,True,2,2
54d47ce1d9a7408b81e08fe4c3db89d1,afe92b1b106c4da6a5b82c01c65053b1,887d799371e54cfc9939e2fda1779105,6f86ccdb6587431eacce5e5ead5db795,2023-02-18,2024-02-18,2023-03-18,113260.41,37753.47,In Advance,Terminated,True,Commercial,5% after 5 days,2 months rent,True,True,True,CPI,,False,1,3
334bd7a888df4b59896797022822c576,f37ffc97309343bf99d4d7d17534530e,78ac83e355cf4821b6cf12a3096e72d9,6f86ccdb6587431eacce5e5ead5db795,2024-07-20,2034-07-18,2024-08-20,104528.4,34842.8,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,True,CPI,,False,1,1
5a69f5e0f62a4b2199f0c879d0b988dd,e3bca1c765d048098182e40a584d8d20,f09e197a8b324641995670e100115eaf,6f86ccdb6587431eacce5e5ead5db795,2023-03-03,2026-03-02,2023-04-01,102531.63,34177.21,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,True,,,True,0,3
9f5db68828b04ed1969dec20716e7e69,35659bc9101e4c32a15b1274a954b9a4,64bc463507504798a68d39d9d7a994ab,80a91db642c348cf8715bba4ae06654c,2025-01-15,2030-01-14,2025-04-01,28842.56,14421.28,In Arrears,Active,True,Commercial,5% after 5 days,2 months rent,True,True,False,Fixed %,0.03,True,2,0
29327c42de18423b8a3a3d3bbaaa03ab,2f37516d126f46a68b781105625c3268,2574aedee30749eb95cc84814b114d03,80a91db642c348cf8715bba4ae06654c,2024-01-28,2029-01-26,2024-02-01,35095.94,17547.97,In Arrears,Active,False,Commercial,5% after 5 days,2 months rent,True,True,True,Fixed %,0.03,True,0,0
823fbba288894761aabef285ea6be4cf,2b7789403a564f959b0cd52132046eb4,3ba711909455493494c3af898f31f198,80a91db642c348cf8715bba4ae06654c,2023-02-04,2033-02-01,2023-02-04,29799.8,14899.9,In Arrears,Active,False,Commercial,5% after 5 days,2 months rent,True,True,False,Fixed %,0.03,False,0,0
7a4c786a3227451f80c707ec7fe7096a,9f566eb0a3e545b18fe2aba2d92087cc,d45ff0376b1e4c5dba99ac3b2c2e7145,80a91db642c348cf8715bba4ae06654c,2025-04-24,2030-04-23,2025-06-24,34529.18,17264.59,In Arrears,Active,True,Commercial,5% after 5 days,2 months rent,True,False,True,CPI,,False,2,1
7c9442ed88814b4da45f69fcad57e66c,1f43a76cee1a4039b06973c5a539224a,7862d75f6a874362b0a10d0905d2358b,80a91db642c348cf8715bba4ae06654c,2023-06-14,2033-06-11,2023-06-14,31176.26,15588.13,In Arrears,Active,True,Commercial,5% after 5 days,2 months rent,True,False,True,CPI,,False,0,1
18a5b5743b9a487abfcec4a7b0aa3f68,e3bca1c765d048098182e40a584d8d20,d4bd172fb83f45ec8a781fc7ac76a947,80a91db642c348cf8715bba4ae06654c,2021-08-08,2026-08-07,2021-08-08,33052.56,16526.28,In Arrears,Active,False,Commercial,5% after 5 days,2 months rent,True,True,True,,,False,0,2
ea08d8d3e87f4fa1b087e71af8d5bfef,bd1c2d913e664d5e8c245eb308cbba18,3567b72fe6834f0b9f47904d7acd5aa3,80a91db642c348cf8715bba4ae06654c,2021-07-02,2031-06-30,2021-08-02,32523.46,16261.73,In Arrears,Active,False,Commercial,5% after 5 days,2 months rent,True,True,True,Fixed %,0.03,False,1,0
1ce33cb133284fd895238ca5457ab77d,76c45c147ec546e6aad7b46ad16d2d86,748e3392587642368481782560ec0330,80a91db642c348cf8715bba4ae06654c,2023-08-10,2026-08-09,2023-08-10,35116.02,17558.01,In Arrears,Active,False,Commercial,5% after 5 days,2 months rent,True,True,False,Fixed %,0.03,False,0,0
6c014ee7b3cc47b4806b1cb967d6b52d,f05a047617e44c34be228b837acb96dc,0b6b052bd3014885b1cf0dc45be5fc63,80a91db642c348cf8715bba4ae06654c,2021-04-09,2026-04-08,2021-07-01,34875.48,17437.74,In Arrears,Active,False,Commercial,5% after 5 days,2 months rent,True,False,False,,,True,2,2
c2f264247b7f44458021296cefc87bee,5ed0a2fa9a4d4f8cad9ff2bb2a915e4a,73db383c153e48dea1d33a9ac897b122,80a91db642c348cf8715bba4ae06654c,2023-12-28,2038-12-24,2024-01-01,35583.2,17791.6,In Arrears,Active,False,Commercial,5% after 5 days,2 months rent,True,False,True,,,True,0,2
383e51d0e2d743259179fd0ce29d087a,f5667c05f4f4427cba5af0b1893390f2,cfed2f24219a48a589ba46c1c66623ef,80a91db642c348cf8715bba4ae06654c,2024-01-21,2034-01-18,2024-03-21,36931.62,18465.81,In Arrears,Active,False,Commercial,5% after 5 days,2 months rent,True,True,False,,,False,2,0
b9787f930676416297eabe2ae5d2eba9,43926839fcfb4b1ab78c2fffd67b0fa5,55e02296e4894504b9320c51a0a0a16d,80a91db642c348cf8715bba4ae06654c,2024-07-09,2034-07-07,2024-07-09,37158.1,18579.05,In Arrears,Active,True,Commercial,5% after 5 days,2 months rent,True,True,False,CPI,,False,0,0
b206bf678e3f41108760c70375fdaae1,935045408acf4d439a6eb794abb36fbf,3a7e926cca0b4293abf587a4931d7842,815fcfdfd5ab4a9f9db1938c43fd9f3d,2021-06-19,2026-06-18,2021-08-19,48977.4,16325.8,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,True,Fixed %,0.03,False,2,0
752d62b9a8f94f0484611e4a851b6603,ccbae4dc1afb4f9f9d28494ef7bf44be,d4c5b2369dec445183fef993a97f14cd,815fcfdfd5ab4a9f9db1938c43fd9f3d,2020-07-24,2021-07-24,2020-10-01,46861.86,15620.62,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,True,False,,,True,2,2
fdba04b6a8b445c38bb4198607987fbe,dadc31edd06b4e2faf8cb2b585805800,d6dc36af1fec4fec9ea32ecf6f177106,815fcfdfd5ab4a9f9db1938c43fd9f3d,2023-11-18,2026-11-17,2024-01-01,62299.08,20766.36,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,False,True,Fixed %,0.03,True,1,0
11151e5a03c549b3888a6d150b439a25,8d2e24848dfa4d30bf99b31b05ca50bc,5ebc20ca180244b38b6a4e719a0ad734,815fcfdfd5ab4a9f9db1938c43fd9f3d,2023-09-01,2026-08-31,2023-09-01,47233.56,15744.52,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,False,True,True,,,False,0,3
d58d66474ad64381b6d4b741a011bc17,9fe888f5235b4933bffa11d728511145,6401cc5500dc4e9bad6e55607aeb5c6a,815fcfdfd5ab4a9f9db1938c43fd9f3d,2024-03-30,2025-03-30,2024-04-01,45831.81,15277.27,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,True,True,CPI,,True,0,0
2f66ea388dfe47c9b09946c896bccbe5,b4ccb6e2dc06479899049f2e7d4d3774,7ae1e8d58a004069a6c0a16a0e8ff300,815fcfdfd5ab4a9f9db1938c43fd9f3d,2021-02-15,2026-02-14,2021-02-15,61093.26,20364.42,In Advance,Active,False,Commercial,5% after 5 days,2 months rent,True,True,True,Fixed %,0.03,False,0,3
e115d7c2a698485dbd02f12f543d1ec9,354c91f7d68149ffbd1d5a123e226aff,35f656b478e844c082f3f7c34e9e782a,815fcfdfd5ab4a9f9db1938c43fd9f3d,2024-05-08,2025-05-08,2024-08-01,54899.55,18299.85,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,False,False,Fixed %,0.03,True,2,1
35c4136ef3ac4e9e88c25891512143a1,c56e58af60be49dc90205229969dff27,2abe8bed8b83493db155b19b4ff17a9c,815fcfdfd5ab4a9f9db1938c43fd9f3d,2022-01-27,2023-01-27,2022-02-01,56681.76,18893.92,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,True,False,CPI,,True,0,3
16b08198559147a79444359e88d73529,e9b16f2bb4b44a5ab266b3207b2c7133,e8b3913cfd6b47b7b183bd0dbd12b7c4,815fcfdfd5ab4a9f9db1938c43fd9f3d,2024-07-19,2025-07-19,2024-07-19,48477.87,16159.29,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,True,True,Fixed %,0.03,False,0,2
a1d49d1f79984d73828fa07c6f7d1d1b,608a4e19f4c74046ad5ce61ab4ea7752,0e8a776c8d044d04a3bdc6a2a26fdf52,c07a607a5f0d4e34877c338e5c207a95,2021-04-10,2022-04-10,2021-05-01,76467.36,25489.12,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,True,True,CPI,,True,0,2
fc81dc6bff2e40debc96dc8dd8ba4e99,73598b20534646919ee94b528797bcf8,1ed1cbb7d3f344b582a21c0cb60996e7,c07a607a5f0d4e34877c338e5c207a95,2024-02-25,2025-02-24,2024-04-25,79979.55,26659.85,In Advance,Terminated,False,Commercial,5% after 5 days,2 months rent,True,True,True,,,False,2,2
