id,property_id,unit_number,floor_number,sq_ft,occupancy_status,last_renovated,last_occupied,last_vacated,created_at,modified_at
ccd8687bab24481887ac924288251d6a,c07a607a5f0d4e34877c338e5c207a95,01016,1,5200,Vacant,2014-04-20,2021-10-31,,2016-06-25,2021-06-26
02d2b1968b3044a1a99c0195652e9bd4,c07a607a5f0d4e34877c338e5c207a95,05017,5,5200,Occupied,1995-01-31,,2025-05-30,2017-11-09,2023-09-20
cbc935c0f0a047cbbaccab586b131724,c07a607a5f0d4e34877c338e5c207a95,04018,4,5200,Vacant,2016-12-23,2024-07-17,,2022-06-11,2023-07-31
31616ad3a248454b9c2628cf0c212509,c07a607a5f0d4e34877c338e5c207a95,05019,5,5200,Occupied,1989-11-27,,2024-12-29,2021-02-23,2023-10-21
bb2858e3e68b4c729b1b524e86bc5d0d,c07a607a5f0d4e34877c338e5c207a95,02020,2,5200,Occupied,2005-12-08,,2021-12-21,2017-01-20,2020-11-29
c7f46fe5354a4ca88d4792dc5992cbea,c07a607a5f0d4e34877c338e5c207a95,04021,4,5200,Occupied,1991-08-28,,2022-01-07,2016-02-26,2018-06-07
bc25dec02a774eebb5af61663d8d1707,c07a607a5f0d4e34877c338e5c207a95,05022,5,5200,Occupied,2007-08-31,,2024-12-21,2016-06-04,2020-01-08
4ab0acb4380c46f0a2e3ffd0c9231ee2,c07a607a5f0d4e34877c338e5c207a95,02023,2,5200,Vacant,2017-09-18,2022-04-10,,2018-08-12,2023-07-12
d871569d176142c98695eb353059818d,c07a607a5f0d4e34877c338e5c207a95,02024,2,5200,Occupied,2002-04-27,,2023-12-13,2021-03-20,2023-09-22
ca22e47282224f029c5ce8f63846291a,c07a607a5f0d4e34877c338e5c207a95,04025,4,5200,Occupied,1994-10-04,,2022-02-28,2022-12-06,2025-05-30
a5d2342db1154fee98802d04f1d31ac5,c1ca754d15e2405c8b15f05797349756,02001,2,5277,Occupied,1998-01-05,,2025-01-29,2021-04-10,2025-04-19
8b2d6244d14f43b2b93c4cbee0db537f,c1ca754d15e2405c8b15f05797349756,02002,2,5277,Occupied,2020-06-05,,2023-04-26,2023-11-23,2024-08-19
0a68ad372674467faa073cc2466a7b5b,c1ca754d15e2405c8b15f05797349756,01003,1,5277,Occupied,2023-04-28,,2025-02-11,2023-11-02,2024-02-24
618b4da8976347949fce76efe0b7f562,c1ca754d15e2405c8b15f05797349756,02004,2,5277,Occupied,2015-12-26,,2024-08-29,2020-05-20,2024-10-22
3074715fc1c4400bbf3a61b6993f3ebe,c1ca754d15e2405c8b15f05797349756,02005,2,5277,Occupied,2009-08-16,,2024-04-18,2021-01-19,2021-07-30
8f46846920184726899402aeb5395235,c1ca754d15e2405c8b15f05797349756,01006,1,5277,Occupied,2022-09-28,,2022-02-25,2019-06-04,2022-03-13
eb809b77fdb64724ad86f722005d21e4,c1ca754d15e2405c8b15f05797349756,01007,1,5277,Occupied,2006-10-10,,2023-11-05,2022-12-16,2023-07-23
8a638c434c8141178288d955bf6eeb07,c1ca754d15e2405c8b15f05797349756,02008,2,5277,Occupied,2024-09-30,,2021-02-06,2016-02-19,2019-04-08
6938996a3b7c4d52881ad4286c9942a2,c1ca754d15e2405c8b15f05797349756,03009,3,5277,Occupied,1995-04-15,,2025-07-07,2019-01-19,2025-03-23
71454b46fa1a43d68605ee5136105f4b,c1ca754d15e2405c8b15f05797349756,02010,2,5277,Occupied,2011-07-31,,2022-03-02,2019-02-12,2020-02-11
b979e6d037f74cbe8a0ea658bef84098,c1ca754d15e2405c8b15f05797349756,03011,3,5277,Occupied,1999-10-17,,2022-09-04,2015-10-16,2019-03-05
4f58803ed0df47d999fd85ea3e515735,c1ca754d15e2405c8b15f05797349756,02012,2,5277,Occupied,2008-05-07,,2022-01-24,2020-02-04,2020-12-30
2781cc704ca1419c966c3822df0129a8,c1ca754d15e2405c8b15f05797349756,03013,3,5277,Occupied,2012-07-30,,2023-05-22,2017-02-15,2022-09-01
600c9b20813048e2ab93ad8da3f1a0f7,c1ca754d15e2405c8b15f05797349756,02014,2,5277,Occupied,2023-04-21,,2025-07-13,2017-04-08,2021-07-31
95c976a2432a443ab608378e502d62a4,c1ca754d15e2405c8b15f05797349756,01015,1,5277,Occupied,2005-07-12,,2021-01-21,2021-12-25,2023-09-19
7b54c68886c545c084e93404be6bf325,c1ca754d15e2405c8b15f05797349756,03016,3,5277,Occupied,2017-07-20,,2024-05-19,2024-06-07,2024-12-19
21d216d6462c4ee3bb850391f5a13dbd,c1ca754d15e2405c8b15f05797349756,02017,2,5277,Occupied,1998-02-12,,2022-12-26,2019-08-29,2023-06-28
34f277b3da904a03b26f302c2383b5e0,c1ca754d15e2405c8b15f05797349756,02018,2,5277,Occupied,2023-05-06,,2022-10-01,2021-04-04,2023-07-22
bcc81bab8a7e42df999177238a1fd471,3290f732de9d45b9a247babef046a02f,03001,3,4500,Occupied,1983-10-29,,2021-10-19,2024-04-16,2025-07-16
539be2e2122f4bbe9d234e2ffeba4142,3290f732de9d45b9a247babef046a02f,03002,3,4500,Occupied,2011-08-16,,2022-12-20,2019-07-27,2022-03-06
fa3a02556a504983a4d02cb2a124a366,3290f732de9d45b9a247babef046a02f,03003,3,4500,Occupied,1998-06-28,,2023-02-27,2022-11-04,2025-04-01
c5070ea226ca4dcea6836cac8a9cdb61,3290f732de9d45b9a247babef046a02f,03004,3,4500,Occupied,2011-04-22,,2021-02-21,2016-07-01,2020-11-07
5aeab3d75d29469c81f16e7341feb94a,3290f732de9d45b9a247babef046a02f,01005,1,4500,Occupied,1986-10-07,,2023-11-04,2019-06-18,2025-02-22
5c958320b68f40838b5a6135d0577cfe,3290f732de9d45b9a247babef046a02f,03006,3,4500,Occupied,1990-05-04,,2023-09-20,2018-11-05,2022-05-06
d3f3ff79ed234663bfe66d781ddbf07e,3290f732de9d45b9a247babef046a02f,01007,1,4500,Occupied,1986-04-08,,2024-08-28,2023-12-18,2025-04-24
b732b384c23f4a2491719c4e0036c552,3290f732de9d45b9a247babef046a02f,03008,3,4500,Occupied,1990-05-17,,2022-10-26,2018-08-06,2019-03-29
c7b5ebdf501749869e12dee045e519d4,3290f732de9d45b9a247babef046a02f,03009,3,4500,Occupied,1986-10-27,,2022-04-25,2020-06-10,2024-03-19
74ed92f18d054a65beeb80c3cb33d715,3290f732de9d45b9a247babef046a02f,01010,1,4500,Occupied,2013-09-27,,2023-12-21,2016-07-09,2017-04-30
01c18609c6eb43a2a4126d08a341b607,4048c193d3314cbb93aba057f43797fa,07001,7,5000,Vacant,1989-06-09,2023-05-21,,2022-09-20,2022-12-19
8c4eb69bdeb74778aa61c4d1051874e1,4048c193d3314cbb93aba057f43797fa,04002,4,5000,Occupied,2008-09-17,,2022-09-08,2019-01-08,2021-12-26
14049d0fd50340b888e8f6110deade6c,4048c193d3314cbb93aba057f43797fa,07003,7,5000,Occupied,1987-03-24,,2023-06-27,2022-10-19,2022-12-14
a07eba8985e64f63a24a381a268bc9ac,4048c193d3314cbb93aba057f43797fa,03004,3,5000,Vacant,2002-01-15,2025-02-11,,2023-12-06,2024-03-01
25d1b7e8cc974d139e7481cd4c2298c2,4048c193d3314cbb93aba057f43797fa,06005,6,5000,Occupied,1987-03-24,,2022-08-13,2023-06-05,2024-10-07
b6d54c362f554f2a912a973e2ed37cee,4048c193d3314cbb93aba057f43797fa,07006,7,5000,Occupied,2015-09-22,,2024-01-22,2016-12-28,2020-09-20
ba9f6eb2a3e04989b408d528ca915402,4048c193d3314cbb93aba057f43797fa,03007,3,5000,Occupied,2016-07-24,,2024-05-27,2023-01-19,2024-02-19
fac5ddd56875407b8606edb34cc8155e,4048c193d3314cbb93aba057f43797fa,07008,7,5000,Occupied,2002-08-18,,2024-07-02,2018-04-18,2023-10-25
593d420468174bd8be6af9d654cd1264,4048c193d3314cbb93aba057f43797fa,01009,1,5000,Occupied,1983-11-23,,2022-08-01,2021-10-29,2023-01-22
7822cb18f5054e2cac4a907f74a9382f,4048c193d3314cbb93aba057f43797fa,04010,4,5000,Occupied,2003-10-23,,2023-12-23,2023-02-23,2023-05-05
d3a369931524426aac4fff09da7a179d,4048c193d3314cbb93aba057f43797fa,01011,1,5000,Occupied,2003-07-23,,2023-05-08,2018-01-10,2023-02-24
1d53d7e3db494e9e94879f7f2a7bec24,4048c193d3314cbb93aba057f43797fa,02012,2,5000,Occupied,1990-01-17,,2024-03-10,2020-12-30,2023-10-11
78cab03de3b44bb8815adcc7a4a228c3,4048c193d3314cbb93aba057f43797fa,07013,7,5000,Occupied,2008-04-05,,2024-08-09,2018-06-21,2023-10-31
17b5e04937c04e44a25b9c487754429d,4048c193d3314cbb93aba057f43797fa,02014,2,5000,Occupied,2000-12-15,,2025-01-26,2017-11-23,2025-01-04
b51a5cd71a1d4b279507f5784dd97099,4048c193d3314cbb93aba057f43797fa,07015,7,5000,Occupied,2000-09-18,,2020-12-15,2015-11-26,2023-09-09
c468a4812e3b479c887057a50db8aa65,4048c193d3314cbb93aba057f43797fa,06016,6,5000,Vacant,1994-12-16,2022-12-05,,2018-09-01,2021-11-11
e87d315b8b1d4fb79f9a5b2ec70cb2a8,4048c193d3314cbb93aba057f43797fa,06017,6,5000,Occupied,1999-10-19,,2022-11-17,2021-03-04,2023-03-18
277d31f5465846969093879b2dec041c,4048c193d3314cbb93aba057f43797fa,06018,6,5000,Occupied,1988-07-09,,2024-12-17,2019-10-17,2021-06-30
8ad80cb2a1e74baf8f05e28abf2ecc77,4048c193d3314cbb93aba057f43797fa,04019,4,5000,Occupied,1991-11-29,,2023-06-14,2016-10-07,2025-06-21
73c6ae5a0c2c4788b908433f4e67563d,4048c193d3314cbb93aba057f43797fa,07020,7,5000,Vacant,2009-03-08,2024-11-26,,2018-09-03,2023-09-30
ed066c4a30e94345bb3e43f232d5806a,4048c193d3314cbb93aba057f43797fa,07021,7,5000,Occupied,2006-03-05,,2025-07-04,2023-08-22,2024-03-23
6ccadb7581f648cc85398d561ad761cb,4048c193d3314cbb93aba057f43797fa,05022,5,5000,Occupied,1991-11-28,,2023-07-28,2017-09-11,2023-01-25
5106397dcc504464ba3a1955d57704ce,4048c193d3314cbb93aba057f43797fa,03023,3,5000,Vacant,2004-04-07,2022-02-12,,2020-10-14,2021-12-31
08f54c2de1694575ba5d8d93c4238d07,4048c193d3314cbb93aba057f43797fa,01024,1,5000,Occupied,2021-08-02,,2021-12-04,2024-01-27,2025-03-04
b2a723b439784782aab4227c3253e365,4048c193d3314cbb93aba057f43797fa,07025,7,5000,Vacant,2005-04-21,2023-11-07,,2016-06-03,2016-07-25
91fd081d3e5b4ca7be8259e40e5b1dc8,4048c193d3314cbb93aba057f43797fa,04026,4,5000,Occupied,1998-08-04,,2024-10-04,2020-03-09,2022-03-19
f3a7e494ebd94999b640292b12234390,4048c193d3314cbb93aba057f43797fa,01027,1,5000,Occupied,2009-08-18,,2024-04-28,2021-12-06,2024-05-05
7c43af9864ee4f568180d82239f80204,4048c193d3314cbb93aba057f43797fa,03028,3,5000,Occupied,2024-04-06,,2023-11-06,2016-11-29,2024-07-25
3c5afca8c21343e58bf32770d0e5fc5c,a97f0ac689624571bda25f67f1ba8129,06001,6,4583,Vacant,2006-10-18,2021-08-31,,2016-06-24,2023-12-18
81d46bc38e8f49a6a32a6361dafd3cba,a97f0ac689624571bda25f67f1ba8129,06002,6,4583,Vacant,2011-10-16,2023-08-20,,2018-06-07,2020-10-12
0b27abebe2f148fa9ea06e3c407d984c,a97f0ac689624571bda25f67f1ba8129,03003,3,4583,Vacant,2017-12-13,2022-10-03,,2015-10-19,2019-12-01
468506d5fcb74819ad8614817c4e8fde,a97f0ac689624571bda25f67f1ba8129,05004,5,4583,Occupied,2010-07-08,,2020-10-20,2019-03-25,2020-08-09
f48ac2dd5f1b47fdae061a5ac24e5b5e,a97f0ac689624571bda25f67f1ba8129,04005,4,4583,Vacant,1993-08-17,2021-12-25,,2018-01-03,2018-07-18
174d47249f8e40cdbd247c5c206dd100,a97f0ac689624571bda25f67f1ba8129,06006,6,4583,Vacant,2007-03-24,2020-08-27,,2019-09-16,2022-04-21
aa67ce2bcb3a4d9b83f9308cd1e44787,a97f0ac689624571bda25f67f1ba8129,03007,3,4583,Vacant,2012-07-25,2020-10-05,,2023-04-03,2025-02-17
b30821284e504646a3256e3b92ae0b28,a97f0ac689624571bda25f67f1ba8129,01008,1,4583,Vacant,2023-05-17,2023-03-21,,2018-07-19,2023-02-13
fdc360a32127425f89b0e36ec2a0b67b,a97f0ac689624571bda25f67f1ba8129,06009,6,4583,Vacant,2012-05-05,2021-11-18,,2020-05-25,2020-08-06
8acc8eb22376489487430643a2e53bac,a97f0ac689624571bda25f67f1ba8129,02010,2,4583,Vacant,2011-01-18,2022-04-16,,2017-02-05,2018-05-26
f4616e956e264e6f87174bb01ec1d088,a97f0ac689624571bda25f67f1ba8129,04011,4,4583,Vacant,2015-08-20,2024-01-20,,2018-07-30,2022-02-05
f4ed25e294dd494db3f97130a46a42e3,a97f0ac689624571bda25f67f1ba8129,01012,1,4583,Occupied,1987-08-20,,2021-10-09,2021-03-24,2023-09-18
33838981a9b84aff9a22979b954a1214,a97f0ac689624571bda25f67f1ba8129,05013,5,4583,Vacant,2015-07-30,2024-02-22,,2017-10-24,2018-10-29
c277482ee92043e6b0de810e39c54852,a97f0ac689624571bda25f67f1ba8129,05014,5,4583,Vacant,1993-10-11,2024-05-01,,2024-07-21,2024-12-22
f1e78d3591b8423fabfa5f835ed5fd76,a97f0ac689624571bda25f67f1ba8129,03015,3,4583,Occupied,1985-02-11,,2023-10-14,2016-06-22,2022-01-18
1704e85f752c460686f1645a067e03a5,a97f0ac689624571bda25f67f1ba8129,05016,5,4583,Vacant,2009-06-03,2025-02-06,,2016-01-24,2024-02-10
3689c9a9df87418ca96f44ce8bf470cc,a97f0ac689624571bda25f67f1ba8129,02017,2,4583,Vacant,1995-12-07,2020-12-01,,2023-01-22,2023-01-28
85cbe558c7eb49c7afb4ef87eee129bf,a97f0ac689624571bda25f67f1ba8129,06018,6,4583,Occupied,1990-05-27,,2020-12-04,2020-07-11,2025-04-28
92e99978d9534f2b8e492d84871bb7b3,a97f0ac689624571bda25f67f1ba8129,01019,1,4583,Vacant,1986-01-01,2025-05-24,,2024-03-25,2025-03-04
9bdf0da30b544315b5232c375f167684,a97f0ac689624571bda25f67f1ba8129,06020,6,4583,Vacant,2013-01-16,2024-08-24,,2019-11-25,2022-10-25
1b4ba335d04245ee8146b0982bcee856,a97f0ac689624571bda25f67f1ba8129,04021,4,4583,Vacant,1992-10-25,2023-12-04,,2022-12-04,2025-06-02
31df0bfebbc744e780f0c1604b3baae3,a97f0ac689624571bda25f67f1ba8129,06022,6,4583,Occupied,1997-06-29,,2021-06-13,2016-02-10,2017-11-03
11713105240d4b7d8918a691e9589b1e,a97f0ac689624571bda25f67f1ba8129,03023,3,4583,Vacant,1986-06-16,2025-06-26,,2019-11-10,2022-06-03
b580d30c682a43d4949ee50b33a89446,a97f0ac689624571bda25f67f1ba8129,06024,6,4583,Vacant,2013-11-15,2024-01-09,,2019-12-07,2023-01-15
ed1279965e324cacb4b097137c812adb,f9a6e806e0e34f04889e8c74834e2ef2,02001,2,5000,Occupied,2022-09-29,,2025-04-23,2023-11-29,2025-03-31
e006eb4ca16b4ab78d741c48028137d6,f9a6e806e0e34f04889e8c74834e2ef2,02002,2,5000,Occupied,2003-02-18,,2025-07-18,2024-01-05,2024-05-12
59fa14acf6284c2786b2cc4046ab03ae,f9a6e806e0e34f04889e8c74834e2ef2,02003,2,5000,Occupied,1994-09-15,,2021-06-03,2021-03-30,2024-06-16
5dded8ac9de146dd986991df9e7c783b,f9a6e806e0e34f04889e8c74834e2ef2,02004,2,5000,Occupied,2013-11-12,,2023-05-08,2018-04-06,2023-05-19
80a0f5b239c14079bbc61d3f2bd3c5ef,f9a6e806e0e34f04889e8c74834e2ef2,01005,1,5000,Occupied,1997-09-27,,2020-08-31,2021-04-09,2025-02-18
8f0078409ac2481487cba11d8ae943d6,f9a6e806e0e34f04889e8c74834e2ef2,02006,2,5000,Occupied,2009-05-27,,2023-01-03,2018-10-30,2019-05-30
60c7b45857ca4fb5aa4c066d8bd39336,f9a6e806e0e34f04889e8c74834e2ef2,01007,1,5000,Occupied,1991-03-05,,2024-01-07,2020-06-20,2022-07-31
e06220b8d35a4d788804b81ef84a2a90,f9a6e806e0e34f04889e8c74834e2ef2,02008,2,5000,Occupied,2017-01-04,,2025-07-10,2020-05-01,2021-11-23
1b70815f1d444f7793a9a945135e7141,f9a6e806e0e34f04889e8c74834e2ef2,02009,2,5000,Occupied,2007-09-11,,2024-03-13,2015-12-13,2019-02-14
ef6dc9abb6c04ab9bd5a295e52aea686,f9a6e806e0e34f04889e8c74834e2ef2,02010,2,5000,Occupied,2018-05-24,,2022-06-02,2023-07-12,2024-04-09
f9cb865d99cd413798858b9a609ed22d,f9a6e806e0e34f04889e8c74834e2ef2,01011,1,5000,Vacant,1995-01-22,2024-07-05,,2020-09-08,2023-12-31
ba396018bcf3444aa858fd49c89d1bbf,f9a6e806e0e34f04889e8c74834e2ef2,02012,2,5000,Occupied,2023-07-11,,2021-08-19,2020-10-18,2025-04-27
15f1b9560bee455094e8a9e56906863b,b787cabc72cf4471ab5cf7e7d7220652,03001,3,4666,Occupied,1994-07-05,,2023-08-31,2018-07-03,2021-06-19
69aa17aa32b14c62960c4207754ab7ca,b787cabc72cf4471ab5cf7e7d7220652,01002,1,4666,Occupied,1990-01-08,,2021-07-01,2018-11-13,2019-11-27
fd8896ee2f574510ad7d32458b5e88f1,b787cabc72cf4471ab5cf7e7d7220652,03003,3,4666,Occupied,2019-07-28,,2021-08-02,2017-05-03,2024-09-24
298cb22e33194779919f3e7418ba8771,b787cabc72cf4471ab5cf7e7d7220652,03004,3,4666,Occupied,2002-06-15,,2022-03-21,2019-05-21,2024-01-26
64a8497b58c848fab6a9b03d9ed85478,b787cabc72cf4471ab5cf7e7d7220652,03005,3,4666,Occupied,2000-08-13,,2022-10-02,2019-07-20,2023-03-13
31eac9a6d0db455f874ab96e6846c038,b787cabc72cf4471ab5cf7e7d7220652,01006,1,4666,Occupied,2020-07-31,,2022-06-30,2020-06-03,2025-01-07
98eaba42e04d4804a021b80f27618a2b,b787cabc72cf4471ab5cf7e7d7220652,01007,1,4666,Occupied,2011-06-04,,2023-05-25,2018-01-11,2020-03-16
fb8a7d3ae16f4c00b5d0e7d6813cd8c1,b787cabc72cf4471ab5cf7e7d7220652,02008,2,4666,Occupied,2024-03-17,,2022-07-03,2022-04-29,2024-01-17
a10bd9cac8374af786246d6e3a213247,b787cabc72cf4471ab5cf7e7d7220652,01009,1,4666,Occupied,1995-06-26,,2022-06-07,2023-01-24,2023-06-17
9e6a0fb1c02b44b08d7651a5baa805b1,b787cabc72cf4471ab5cf7e7d7220652,01010,1,4666,Occupied,2016-06-02,,2020-07-30,2023-05-25,2025-04-30
e61aa05b00ba40c782262ac87e307812,b787cabc72cf4471ab5cf7e7d7220652,03011,3,4666,Occupied,2008-05-28,,2021-02-23,2016-06-11,2023-03-28
91be30643ff2404eab18eec6d4b57f47,b787cabc72cf4471ab5cf7e7d7220652,01012,1,4666,Occupied,2017-12-19,,2025-05-01,2022-12-05,2025-03-27
782dc9da8e364d7590fddf7ce8c3a0da,b787cabc72cf4471ab5cf7e7d7220652,01013,1,4666,Occupied,2004-11-09,,2020-08-13,2016-08-18,2020-07-31
fc8696ab2e6a45c1bfea7562824b1adc,b787cabc72cf4471ab5cf7e7d7220652,03014,3,4666,Occupied,2015-06-16,,2024-03-07,2020-11-14,2021-06-04
3fc7d32f81da41d3a2e3040b7b80768a,b787cabc72cf4471ab5cf7e7d7220652,01015,1,4666,Occupied,2016-11-03,,2022-12-05,2017-01-24,2025-06-19
a43f841fcb57471d94c7e486215efc4c,d2487532722d440ca9398034ae92ec04,01001,1,6250,Occupied,1993-03-02,,2024-12-16,2021-03-02,2025-04-04
cef577c2123d48a790eba81726d75c37,d2487532722d440ca9398034ae92ec04,01002,1,6250,Occupied,1997-06-28,,2020-11-17,2023-03-04,2025-03-21
daed6ab1a7a249848295d824465272ca,d2487532722d440ca9398034ae92ec04,01003,1,6250,Occupied,2015-10-26,,2022-10-01,2020-02-05,2022-01-20
360fbf557b6848538e18e9b4e983c0f8,d2487532722d440ca9398034ae92ec04,01004,1,6250,Occupied,2011-12-06,,2022-02-06,2021-07-11,2024-08-15
a01afe206b614eb8b756e8a346275656,d2487532722d440ca9398034ae92ec04,01005,1,6250,Occupied,2000-07-05,,2021-12-28,2015-11-02,2025-06-05
053b35dc9c424f069dfdffea45908e70,d2487532722d440ca9398034ae92ec04,01006,1,6250,Occupied,2019-03-24,,2022-12-16,2023-10-28,2024-02-11
48a2a5f624a44bf696a637ae0496f95f,d2487532722d440ca9398034ae92ec04,01007,1,6250,Occupied,2016-11-05,,2024-04-20,2018-04-19,2020-06-06
61fa617e32c840f3ac7abd934275c179,d2487532722d440ca9398034ae92ec04,01008,1,6250,Vacant,2012-01-21,2025-05-19,,2016-06-12,2024-10-25
88567533242847a0a14f0e1bf8a6ae38,4f1b05789b854a78b68452d6759bd67f,01001,1,9000,Occupied,2014-10-15,,2023-03-21,2020-08-06,2024-08-24
06b5591a0d3346bc98e10c95b505dde6,4f1b05789b854a78b68452d6759bd67f,01002,1,9000,Occupied,1992-01-24,,2021-07-25,2024-02-28,2024-03-04
b30223d99e8d461cbcb1103f80437c64,4f1b05789b854a78b68452d6759bd67f,01003,1,9000,Occupied,1990-04-19,,2023-04-07,2022-04-12,2024-09-09
503f6eb96a2e42779d248b9491bf043e,4f1b05789b854a78b68452d6759bd67f,01004,1,9000,Occupied,2004-04-14,,2024-07-25,2019-02-06,2024-01-29
ca3350fef41f40108214b4ee6711cf86,4f1b05789b854a78b68452d6759bd67f,01005,1,9000,Occupied,2020-08-12,,2024-05-07,2016-03-15,2017-11-27
4330093f2cf144f0abfae6c871280371,4f1b05789b854a78b68452d6759bd67f,01006,1,9000,Occupied,2005-08-10,,2023-08-16,2019-02-12,2023-08-31
2221db2ea55f45e6acb8148cb3bcec13,4f1b05789b854a78b68452d6759bd67f,01007,1,9000,Vacant,2015-12-15,2022-04-24,,2018-07-17,2023-08-07
2576cfe30ad6445f93f4cf3492b2d1a8,4f1b05789b854a78b68452d6759bd67f,01008,1,9000,Occupied,2024-07-21,,2023-05-08,2024-02-12,2024-05-22
93b66f8578324373860b0f165524cfbe,4f1b05789b854a78b68452d6759bd67f,01009,1,9000,Vacant,1990-12-08,2022-02-05,,2023-03-13,2023-09-23
0e4d642abfc24cb39d8c9d4c81d11991,4f1b05789b854a78b68452d6759bd67f,01010,1,9000,Occupied,1990-01-04,,2025-02-04,2017-04-01,2024-08-02
018ed58f87a04fe1a146e49a926cf093,92ec19044db842d68770982ae8f1804c,01001,1,5000,Occupied,2023-08-09,,2024-07-25,2016-02-14,2023-12-30
1009ac357b4f46fcba8409148611ea13,92ec19044db842d68770982ae8f1804c,01002,1,5000,Occupied,1997-08-04,,2020-09-10,2023-12-25,2024-07-08
f9719ca601e7426ea02f10b675d0f44e,92ec19044db842d68770982ae8f1804c,02003,2,5000,Occupied,2020-10-20,,2024-10-14,2018-01-27,2024-08-08
a152f12603ce4a44bb5bf0ec0799fcad,92ec19044db842d68770982ae8f1804c,02004,2,5000,Occupied,2023-05-15,,2024-02-24,2023-04-19,2023-09-09
05ed1953ce3645f2a43710f85fca260f,92ec19044db842d68770982ae8f1804c,02005,2,5000,Occupied,2003-07-13,,2024-12-19,2017-08-15,2019-04-28
319c11266a834333904db69c7d0692c1,92ec19044db842d68770982ae8f1804c,01006,1,5000,Occupied,2008-09-01,,2022-07-01,2018-07-19,2021-12-24
23f6f59859ca4a1393f9cf4ce0db5d2e,92ec19044db842d68770982ae8f1804c,02007,2,5000,Occupied,1987-08-16,,2022-02-03,2018-05-25,2019-03-22
50912138453d4d4d8f88b7c6957b63d0,92ec19044db842d68770982ae8f1804c,02008,2,5000,Vacant,1997-11-20,2025-02-24,,2016-10-19,2018-03-22
3c73a4e3595a42cca8d8b7a966f5f791,92ec19044db842d68770982ae8f1804c,01009,1,5000,Occupied,2011-12-09,,2024-04-07,2022-08-25,2025-06-28
a730ca8a8fb8481b8a5bd517e35e2aa9,92ec19044db842d68770982ae8f1804c,01010,1,5000,Vacant,1996-03-07,2024-05-20,,2022-09-22,2023-06-02
62e80653e5ab4fb6b4ed21095d2b8705,74e9e9a2aeca40c8aebfd5f07e6f9718,02001,2,2500,Occupied,2009-01-02,,2022-07-21,2022-08-30,2022-09-12
4d95b03dfabd46a68562e2754da3868c,74e9e9a2aeca40c8aebfd5f07e6f9718,02002,2,2500,Occupied,1997-06-27,,2024-11-12,2023-05-30,2023-08-13
e131547ae3024893b58aa68935d107c7,74e9e9a2aeca40c8aebfd5f07e6f9718,02003,2,2500,Occupied,1980-02-19,,2023-05-23,2021-06-14,2021-08-16
3c25059fd98646aabcc6042107b7a94f,74e9e9a2aeca40c8aebfd5f07e6f9718,01004,1,2500,Occupied,2023-01-28,,2022-08-04,2018-02-03,2021-01-31
07af3f13258545059ef98eefff5f72fc,74e9e9a2aeca40c8aebfd5f07e6f9718,01005,1,2500,Occupied,2005-06-22,,2021-04-15,2019-03-07,2025-07-21
feb0f25c9da740309b96ebbb1b9f2605,74e9e9a2aeca40c8aebfd5f07e6f9718,01006,1,2500,Occupied,1987-03-23,,2020-09-14,2019-12-19,2021-07-01
a9551e2f721b428f9bdca4912dedc150,74e9e9a2aeca40c8aebfd5f07e6f9718,02007,2,2500,Occupied,2003-11-04,,2025-06-08,2015-11-13,2024-08-13
59dcb87d7abf426da3fec2d3817296f9,74e9e9a2aeca40c8aebfd5f07e6f9718,02008,2,2500,Occupied,2015-03-17,,2023-05-10,2015-10-20,2025-07-01
d6ed67f4c7e24874a66eae4341c6cd45,57e217c5387d4711815590f353ad5421,03001,3,5000,Occupied,2007-07-08,,2024-02-26,2020-05-01,2023-09-10
d86263493a074571b898e77d99739d97,57e217c5387d4711815590f353ad5421,02002,2,5000,Occupied,2008-01-18,,2024-09-30,2016-08-07,2016-11-18
d2d4644719254edf8684ce4bd865232d,57e217c5387d4711815590f353ad5421,02003,2,5000,Occupied,2009-04-22,,2022-02-06,2024-07-02,2024-07-26
3dc22525343c4aaa9a3941c12f52139f,57e217c5387d4711815590f353ad5421,01004,1,5000,Occupied,1993-03-31,,2021-12-20,2022-03-27,2023-05-03
a2fb759e311c4075aa1d3025a0544cc8,57e217c5387d4711815590f353ad5421,03005,3,5000,Vacant,2024-11-13,2022-05-28,,2023-11-26,2024-10-23
b39735c02326495294e0c075175f7b10,57e217c5387d4711815590f353ad5421,02006,2,5000,Occupied,1997-05-06,,2022-11-06,2020-12-25,2025-01-15
dba23624434b4a11a11f678be331c350,57e217c5387d4711815590f353ad5421,01007,1,5000,Occupied,2011-07-05,,2024-01-03,2016-05-09,2019-09-16
6fff66a5f92e483a9e6666726d9299fc,57e217c5387d4711815590f353ad5421,01008,1,5000,Occupied,1997-11-25,,2021-01-04,2019-07-11,2020-08-03
c4b97e2608af4388982d5201ca493fa5,57e217c5387d4711815590f353ad5421,01009,1,5000,Occupied,2003-07-05,,2023-06-20,2021-12-07,2025-03-14
e39e365e2b6c4ccc94c4d989099b7698,57e217c5387d4711815590f353ad5421,01010,1,5000,Occupied,2018-06-28,,2023-03-20,2021-05-23,2023-10-15
11392af97a534785955e6e084172d547,57e217c5387d4711815590f353ad5421,02011,2,5000,Occupied,2007-05-14,,2021-08-15,2019-03-23,2022-10-02
8d6e37b64c7b467985a7c291f897c6dd,57e217c5387d4711815590f353ad5421,01012,1,5000,Occupied,2016-10-14,,2022-01-28,2020-08-27,2021-12-18
